label,text
2,"Just visited the HOTEL soon to be renamed Delano...we actually stayed in their all new Delano room, the hotel room itself is well designed, but the customer experience was horrible, and deserved 0 star!\n\nThe check-in took 45 minute when there were only 3-4 parties in front of me, although they are going through with their renovation, this is no excuse for the long wait.  We had specifically booked for a suite with 2 beds, but they weren't able to give us a regular room, so we ended up with a room that was designed for handicapped visitors (restrooms with handle bars).\n\nUpon entering the room, there trash left over from the previous visitor (unfinished drinks left on the table), and then the rest room there were half-washed glass cups (cuts with foams and not yet rinsed)....obviously someone was rushing to clean the rooms and forgot everything.\n\nFollowing morning, we requested for housekeeping by pushing the housekeeping button, but NO-SHOW, no housekeeping, we had to call again only to get a disgruntled cleaning lady who was very unwilling to come in and clean. After cleaning the room, and leaving, they left their cleaning detergents in the room.\n\nOverall, a very very poor customer service/experience for a very expensive room."
2,"Wow, it was packed, I really don't see why this place is so popular!  Ohhh yea, football!\nI got the sampler platter, the nachos were ok, I'm glad I didn't just get the nachos!  The onion rings taste like onion rings, the fried cheese, like the onion rings, nothing to hoop and holler about.\nThe spicy garlic is really spicy....and I like spicy, almost too spicy for me, I wasn't expecting that.  \nIt was ok, but wayyyyyy over priced for what we got!  \n\nThey won't be seeing me there anymore!"
2,"I have been to a few yarn stores as I'm relatively new to the crochet world. But I was rather disappointed with this store. I had a funny smell, it was spare and not inspiring. I will not be returning and hope to find better stores in town to satisfy my yarn craving."
2,"Have to agree with Katie L.  Unimpressive.\n\nWater and bread was served immediately.  Nice, except the bread was mushy sliced stuff - not a nice crusty loaf one might expect from an Italian restaurant.  Then, we waited for at least 10 - 15 minutes for our server; again, not quite sure which of the two it was, only to realize it was the same one who greeted and served the couple next to us who had been seated after us.    \n\nOrdered the stuffed mushrooms; a little soggy and overly-loaded with tomatoes.  Entree: stuffed shells would have been much much better with 1/4 of the sauce in which it was swimming.  Overall, disappointing."
2,We came here looking for something different for lunch close to work. \n\nIt's a walk up and order then grab a table. The person taking orders was nice and fast. \n\nI ordered the clam and white wine sauce. This was a big mistake as clams seemed canned and sauce wasn't on point. The noodles weren't the right choice either as they seemed over done. \n\nFor Italian food this wouldn't be a recommendation from me in the area.
2,"Food was fair, atleast hot, hard to find at 1 a.m..the problem for me is the staff...have tried several times to get a feel for the place...keep getting the same snobby attitude...will go in a pinch, but not my first choice.."
2,"Just left Betty's Nosh, nice decor (2nd star).\nFirst off, horrible optics, 7 servers standing in the middle of restaurant talking, while our sever was working the bar seating and outdoor patrons. Food, overpriced and poorly prepared. Ordered Thai chicken mushrooms with peanut sauce, shredded chicken breast was as dry a possible, peanut sauce...terrible.\nBeef and blue mushrooms...same as above different ingredients, same result. Reuben sandwich...store bought shaved corned beef..dry, stale pretzel roll...dry...seeing a theme here...last straw, another customer paid my tab, and I paid theirs and the waitress paid the difference out of her tip...as a fix. Where is the manager???!!! Nice to look at...but way overpriced for this type of service and quality.\nNeedless to say, we won't be back...oh yeah, this was our first visit."
2,"Went here for lunch. There weren't that many people in here, maybe 5 tables.  it was super slow to get our food, we waited easily 25 minutes.  The burgers were good, but priced according to Scottsdale.  After the meal was complete, we noticed our check was wrong... the waitress had given our more expensive check by 5$ to some other patrons, who paid it without noticing and left.  She then just gave us their check, which seemed a little shady to me. Places that are slow when not busy irritate me, and not very good service on top of that is why it only gets 2 stars even though the food was great."
2,"I wanted to prove another yelper wrong but she was right when she said frozen store bought pizza was better. As soon as I took a bite of their pizza the words Red Baron came to mind. The sauce was nothing special, the cheese was the only redeeming quality along with the meaty mildly spicy wings. Now the crust... That was NOT pizza crust, it felt like thick bread somebody slapped tomato sauce and cheese on it. I usually don't have to judge pizzas this negatively on their crust, but I had to, it's comparable to little Caesar's $5 pizza."
2,"here goes, Ticoz, a bad review\nafraid. what will the owner do?\nsee i don't harbor mal-intent\nand haven't  broken, TOS yet\nso please don't, Ticoz, jump my shit\nlike you did that other chick\nwho didn't care much for your food\ncalled her out, i thought that rude\nso risking hate mail, well, here goes\nthe food we tried at Ticoz, blows\ni know, i'm sorry, wasn't good\ni'd dish more stars, you know i would\nif the host had greeted us \nwithin five minutes, in no rush\nturns out he also waited tables\nTicoz, you're busy, and surely able\nto hire someone, for up front\nto meet and great and seat at lunch\nliked our waiter, real nice guy\ntook our order, things we tried\nincluded 'pozole'  served with lime\nand cabbage, oops, i'll pass next time\ni love posole, when done right\nbut only managed, a few bites\nalso the blue corn enchiladas\nwith sour cream sauce, sorry, notta\nfan, too heavy and too rich  \nstuffed shredded chicken, gotta bitch\nsame goes for your shredded pork torta\nboth proteins dry, the flavor sorta\nlike they'd seen a couple days\nin a steam table, tasted that way\non the plus side, d\u00e9cor and vibe\ncozy, hip, way cool inside\nprivate dining room, great bar\ntrick patio all worth more stars\nbut the food, Ticoz, is why we came\nnot for drinks, though I must say\ni could imagine, hanging out\ncocktails only, highly doubt\ni'd order food, but never say\nnev....maybe the chef, had a bad day"
2,"This dentist office is the king of the up-sell and unnecessary procedures.  Communications are not complete and thorough.  It seems from my experience with this office that everyone is incentivize to sell more procedures, products and service plans.  All I have gotten from the staff is you need to do this or that and we will get you on a recurring plan for the health of your teeth.  I need facts about dental health, not up sells to make the dentist who owns this practice more money.  Beware of this element of this specific dentist office.\n\nOwners comments are they can't find me in there database, but they can find me well enough to send me an invoice for additional services.  I paid all charges at the time my appointment was completed, and now I receive another charge via mail.  My comments stand, beware of this practice."
2,"I have been to this place a few times for both shopping and dining in the cafe. Here is what I like:\n\nDelicious food that is healthy and tasty \nNice selection of healthy foods \n\nHere is what I don't like:\nThe service - the people at the cafe in particular. They would rather inconvenience you, the customer, than to go out of their way to provide any type of service, Which leads me to the second thing that I dislike, which is their prices. I realize that the price point is a little higher for some of your items, and I would be fine with that if I felt I was appreciated as a customer, but since that's my first dislike, then this makes the prices much less palatable. \n\nI mean seriously."
2,"Fellow yelpers, I was mislead by the reviews of this place! I frequently browze yelp to find new places to eat and must respectfully disagree with most of the reviews.\n\nFirst off, it was so hot in this place; I don't think they had the air on. It also smelled like maybe their grease trap needed emptied-- not pleasant.\n\nFor a quick service setting, it was not quick at all. We waited 10 minutes to order on the counter, and then waited another 20 for it to be brought to our table. I had the tomato soup, which actually tasted pretty good but was still cold. I also had the California Turkey sandwich was a little too bready  for my taste, but otherwise okay.\n\nThe boyfriend had the marketplace turkey, which is served open-faced. He seemed to like his well enough.\n\nThis may have just been a bad visit, but I have no desire to come here again."
2,"My husband made me go there after having an average dinner there two years ago. \nAfter a fabulous dinner last night at Bradley Ogden, Raos was the most horrible meal I've had in a long time. The veal Parmesan was so tough and salty I could barely eat it. Needless to say, my husband doesn't get to pick restaurants any more. He's going to have to make it up to me tomorrow for our last dinner in Vegas this trip."
2,"This was a very bad experience for my kids and I to go to ; first of all , the service wasn't great, the food was terrible and I thought it was very overpriced. I ordered fajitas and they tasted very much like a \""chemical taste\"" . Not impressed and I won't be going back there."
2,"Not sure where Stan is from but where I'm from, a Deli is not a restaurant.... it is a deli. \n\n Minus 1 star for deceiving me into expecting a legit Deli to appear on Mill.\n\nminus 1 Star for not understanding what no cheese and no mayo means.\n\nThere are many places we have from where I'm from that has the gimmick of 3 pieces of bread.  They are called diners, not delis.  \n\nWith only 3 other tables needing service I also expected a more attentive server that saw my tea was empty or notice that we needed more napkins because mayo and cheese occupied the original ones. \n\nEven the thank you from the owner/manager was delayed, we were 100ft down the street when he hollered at us.  Hopefully they get it together, I do like independent spots on Mill, but I'm not so sure about a non-Deli Deli being the answer."
2,"First visit & I won't be back. HH food prices are overpriced in my opinion. $8 for 2 pieces of average bruschetta, no thank you ill goto Postino instead. Had a gift card they wouldn't accept on cocktails??? Who does that? It was a gift! Much better places to go & enjoy."
2,"I've been there twice.. once for lunch in the first week that they were open and the food was OK but not worth the price tag.  I figured I'd give them some time and give it another try.  We went for dinner tonight.  Again, the food was OK but not worth the price tag.  I asked if we could get a small bowl of noodles with just some plain Parmesan cheese for my 1 year old and the server pointed us to the 6 dollar spaghetti and meatballs. Children's meals were 6 bucks and didn't include a drink - a 4-6 ounce cup of chocolate milk was an additional 2.75 which seems like a huge rip off. \nI had to stop the bus boy twice from taking food that we weren't finished eating and then went to take my daughter to the bathroom, and he cleared off my water glass which I had JUST finally gotten refilled.  You'd think after the first time, he would have given us a bit more space/time but that was not the case. \nMy food and my husbands food pretty good but nothing worth the price tag. It's really a shame,  We've been to cork and I really, really wanted to like this place."
2,"What is with the guy working there? He is seriously pissed-off every-time I go in. Actually last time I was there I walked out because he was yelling at one of the workers and it made me want to cry. I wish she would have walked out too. The time before that he was rude, not just rude, but a complete jerk to the people in front of me, what an a-hole. \n\n2 stars because it is downstairs from my work, and it's cheap and if one of my co-workers goes to get a slice they always have my hawaiian pie."
2,"Land of the $20 bottle of Heineken. Yep, you read that right: TWENTY DOLLARS. If I didn't need to drink that crappy beer to muster the mental stamina to keep myself composed amongst all of the crappy music and creepy men, I wouldn't have paid that. I've decided that this is where I am going to spend a lot of time if/when I finally completely give up on having any faith in humanity and human decency."
2,"Food wasn't that great. I guess it's because I'm from SF, where we have the best and most authentic Vietnamese food. We came here for lunch while we were in Vegas and just wanted something outside of the casinos. I ordered the Pho Ga (chicken noodle soup) and it tasted really bland. We also had the Spring rolls which was just ok. Pho is always based on how good the soup is, and the soup here was not authentic at all. It tasted more like msg mixed with water and it tasted really fake. \n\nIt's cool that this place is so close to the strip (driving) and a good place to get some soup if you have a hangover, but as a meal? Neh...."
2,"Beautiful property but last time we stayed there they were oversold. We arrived @10pm to find out that the word \""reservation\"" did not mean they had a room for us.\nThey said they had overcommitted & we had to drive 20 mins & check into another hotel - our room would be available the next day. \nWhat a pain! My husband was there got a meeting being held @ the JW, so he had to get up extra early the next am to account for travel time back to the JW & I had to move our stuff back."
2,Meh! I wasn't impressed. It was just decent thai and nothing special. I wouldn't go there again. Is rather eat at Thai house nearby.
2,"We decided to try out Fago de Chao today for our Anniversary it was disappointing to say the least. I am also a Private Chef and they were gracious enough to let me tour the kitchen but the meat  was over done and dry. The salad bar was really good with lots of variety. One of the  servers was exceptionally nice he's the one that gave me the tour and brought us an Anniversary dessert that was very good. I would just expect that since the main excitement of the Resturant was all the meat that it should be cooked exceptionally well, juicy and moist.We visit a lot of restaurants for the cuisine and the atmosphere and this one unfortunately won't be on our list for a return visit at these prices especially."
2,"Really substandard quality in here.  Having eaten in many restaurants in Vegas, I felt I got cheated by coming here.  Service was friendly, but the food was not the star."
2,"Well, since this is my local cupcake shop...I was hoping that it would get more stars.  I love cupcakes and always try to find a shop that will impress me more than the last.\n\nPositive: Located in a great neighborhood and it's a great place to sit and have some coffee and a cupcake.  Staff was friendly.\n\nThe cupcakes: the price was average, but they were regular \""home baking\"" sized cupcakes...seems some shops they are just a tad bigger...so for the price, it really was nothing special.  I found they were a bit dryer than other places.  I was sadly disappointed...I'd say they were average homemade cupcakes...I wouldn't make a special trip here.  But then again, I am comparing them to many other cupcake stores I've visited, so if you haven't tried many others, you might find these great and the charm of the store impressive.  I've had better.\n\nWould still stop in due to the close proximity if I was meeting a friend for coffee, but not because of the cupcakes....sorry:("
2,"Service was HORRIBLE!  Over 2 hours to get food delivered to table. Their excuse?  They bring orders out \""family style\"" as (and whenever) sushi dude gets things done.  So, person with specific food choices has to twiddle thumbs while \""lucky\"" odd person gets their order delivered. \n\nAnd- adding insult to injury- food when delivered is only mediocre at best\n\nStay away"
2,"I should have read the reviews before choosing this place. Shame on me.\n\nI felt like we were at a day care facility that happened to serve awesome burgers. Crying babies, unruly toddlers, older children literally running down the aisles, inattentive parents and unbelievable amount of NOISE. Unfortunately no matter how tasty and reasonably priced their burgers are, we will never return to this locale. \n\nNot slamming the establishment, just letting others know."
2,"We asked about the house wine and were told it was good. No such luck.\nThe pizza was good, but the service was lacking."
2,"Not as good as I thought from reading reviews.  Oxtail soup had lots of yellow fat on the meat, means meat was cooked, frozen, then thawed out.  Loco moco was ok for first few bites but after that was hard to continue.  Just something about the taste that wasn't what I am used to.   Ice tea was nothing but sugar water, couldn't taste any tea flavor.  Won't return, sorry"
2,"I didn't know there were any car washes not using filtered water left in Phoenix, but apparently Full Circle's one of them. While even coin-op washes boast \""spot-free filtered water!\"", I had to break out the quick detailer spray and a microfiber as soon as I got home from Full Circle--water spots galore!\n\nThis was after the attendant had done my towel dry, mind you, and wiped down most of the water but left my mirrors soapy. And picked the remnants of the receipt out of my windshield cowl, because the other attendant helpfully left it tucked under the wiper blade when he sent me through.\n\nSure, for 4 bucks I didn't have to get sweaty in the humid summer air (well, at least not until I came home and had to clean up their mess)... but  I don't think it's unreasonable to think \""Exterior Wash\"" shouldn't be synonymous with \""Careless Wash.\"""
2,"I don't see the attraction. This place DEFINES \""living on past glory\""\n\nFor pizza, its not cheap.\n\nThe pizza doesn't taste all that good and is greasy at best.\n\nThe place has not been renovated since the 70's and it shows."
2,"If anyone says this is the best pizza they have had they are lying.  The pizza is a touch below average, and the prices are outrageous.  If you are charging almost five dollars for a slice of cheese pizza it should be very large and delicious, and it is neither.  I cannot imagine a full grown man or woman being full on one piece, and paying over ten bucks for two slices, not including a drink, is just crazy.  Please go somewhere else and avoid the mistake I made by eating here."
2,"This place is actually called (Seoul Korean Grill/BBQ)  Where do I begin...the meat was good quality and tasty, but was one of the smallest plates of meat I have ever seen in a Korean BBQ restaurant.  I have been to a lot of authentic Korean BBQ/Restaurants, but this was nowhere close.  When you leave a Korean restaurant, you are supposed to leave with a full stomach, I was still hungry.  Rice was a separate order...wtf is that shit.  One of the main reasons I am upset at this place is because they didn't have most of the appetizers or much of anything else available.  They had only a couple of beers to choose from (Japanese), even though the menu has about 7 imported beers.  I like Japanese beer, don't get me wrong, but come the fuck on, if you are a Korean BBQ restaurant...I expect to at least drink my native beer.  They should change their name, this is not a real Korean BBQ place.  I was wondering why nobody else was in the restaurant.  I believe this place is run by a bunch of kids, their parents would be so disappointed or at the very least Koreans, so embarrassing.  I will not be returning to this place.\n\nThe only thing I did like about the place other than the meat quality was the doenjang/bean paste."
2,"The place was packed on Sunday for lunch. Might be people going out from Sunday church. The green salad was dressed in lightly sweetened ginger sauce. The pan fried shrimp pocket were really good. I just wish they have a special sauce as dipping instead of just plain soy sauce. As entrees, we got the chicken and vegetables which came out cold, might have been that the chef forgot to put it first in the microwave. We returned it and the waiter said he will check with the chef. But what is there to check. So we told them to change it to grilled chicken instead. The manager (I guess) came to us and said the grilled chicken will take a while and said maybe because of the weather that's why it got cold. But the other entree Ma-la shrimp and chicken was steaming hot. Anyway, the grilled chicken came steaming hot and with barbeque sauce. All in all the food is at least 3 notches up from your normal chinese buffet on a scale of 1-10 (buffet=4). The food is priced reasonably for the quality. Service is just fair."
2,"There were certainly pros and cons to my experience here, but unfortunately the cons outweighed the pros.\n\n  I liked how friendly the staff was.  They took the time to remember my name and the scheduling was very easy.  They also took a very thorough look at my teeth and gums- everything from an oral cancer screening to measuring the softness of my teeth and gums in order to check for cavities.  They also didn't give me a hard time about not having a check up/cleaning for 5 years.\n\nHowever, they told me that I had 7 cavities and needed a very expensive gum treatment.  I know I hadn't been in for awhile, but that seemed a little over the top to me.  Thankfully I have dental insurance, but even with my insurance the cost of all of that was going to be pretty outrageous.  I got a second opinion from another dentist before spending all that money, and learned that none of it was necessary.  I feel like they look for problems that aren't there in order to make extra money.\n\nLike I said, my experience wasn't entirely negative but I would suggest being wary of any excessive or expensive procedures."
2,"Just stayed there for a wedding...room was ok, but the toilet was very noisy...when I opened the tank to see if I could make it quieter it looks like the fill valve hadn't been changed in 10 years.\nThey have an \""Eco\"" thing where you can decline having your sheets changed and in exchange you get a $5 voucher to use at the food and beverage sites at the hotel...warning...you can't use it on alcohol but they don't tell you that...I learned that when the bartender told me.  Rather than telling me that, he should have said \""I am not supposed to take this, but I will for you\"" then take the $5 out of his tip jar...I would have tipped him the $5 back for good customer service.  Instead he left a bad taste in my mouth and now I am Yelping about it.\nOne more thing about the $5 incentive...I didn't realize that meant that housekeeping would not visit the room at all and we were left without new coffee cups and coffee and \""glasses\"" (which are cheap cheap cheap plastic cups).  I think for the price of the room and their \""Eco\"" programs, they would be able to put a few glass glasses in the room.\nGood location and an easy walk to other restaurants, bars , hotels and sites.\nParking was kinda pricey but not unreasonable for  downtown in a major city."
2,"This morning wanted something different for breakfast. Decided on vietnamese food .          \n               Ordered the spring rolls and the BBQ pork meat balls for apps. Spring rolls they were alright nothing special. Pork meatballs very tasty just two skewers and a garden load of veges and herbs. It was like I ordered a BBQ meatball salad. They serve it with rice paper wraps on the side that r hard( WTF ) maybe I missed something ? Give me some water so I can soften it up myself,  I also ordered the BBQ pork bowl or I thought I did. I got the same set up as the BBQ meatball , shit load of lettuce and herbs and some BBQ pork and what looked and tasted like 2 slider patties? The meats are very tasty but the meat portions r small. They serve alot of lettuce and herbs, I mean alot of it  \n            The food taste good, it's jus that the meat to lettuce ratio has to change , if I were rabbit I would b happy. Next time maybe try the pho at least I don't think it comes w lettuce,  Yeah I luv meat !!"
2,"Ordered a 12\"" tuna sub.  The sandwich maker went out of her way to make sure that I didn't get any extra tuna, going so far as to scrape any tuna clinging on the outside of the scoop onto the storage bin side. 12\"" tuna sub with meal deal= $13.00.  Most expensive I have ever bought.  Never again at this location."
2,"Beds were comfy, but no coffee pot in room. I forgot my pillow in the room and the jack ass at the counter wouldn't send anyone up to get it for me. I'm sorry, but, that's bad customer service. And the Buffet was closed for renovation and nobody thought to tell us when making reservation!! We would have went to another tell if we would of know that. Never staying here again!  The only reason they are getting 2 stars is because of the beds, otherwise it would have been 1."
2,"Just gone done with a birthday dinner here for my cousin. I will say what we ordered (Margherita pizza) was very good, but others at our table were disappointed with what they ordered. The mozzarella was some of the best I've ever had.\n\nMy issue is with the service. Dinner was at 7. Our waitress, Victoria, failed to clear plates from the table, had to make it a point that they don't offer free birthday desserts because \""they get 2 to 4 birthdays a night.\"" That's fine, but I'm sure every birthday table is dropping $200 or more on wine & food and you can't give out a small free birthday dessert?\n\nThe worst part of the night was waiting FORTY-FIVE minutes for her to tally 5 separate checks for 14 people. What should have been an enjoyable 1.5 half hour dinner turned into a 2.5 hour nightmare with some of the worst service I've ever received. Even the owner was sitting at the bar with a glass of wine on his laptop and ignoring the 3 birthday tables he had.\n\nIn fact, getting the check took so long that by the time we left we were hungry again, so we stopped off at Burrito Express & got great service!"
2,"I used to love coming there to get my burrito fix as their food is way better and fresher than of the \""Bertos\"" but lately it's gone down hill in way of service and food. Last time the food was way over salted but I let it slide. Today my burrito was just sloppily rolled with air pockets all throughout and I couldn't even see any chicken till I almost finished it. I only ever order the pollo asado burrito so I can't speak for other dishes on the menu. Whoever runs this place needs to be fired and have all new people come in. It's also not as clean as it used to be. I don't care if service isn't that friendly, I just want my food and my food done right but if you're somebody who cares about great service then this is not the place for you!"
2,Been to this place many times last year. The only problem with this place is very very over price for what you get. Spend your time elsewhere and save yourself tons of $$$. The food and service is okay nothing to write about.
2,"This is s great representation of a bank that has little care for the customer experience.  I tried out this bank thinking I would move from the big four.  It was not a score.  I was unable to reach phone customer service after holding for a hour.  I was unable to access my savings account at the arm.  Check prices were outrageous.  No personal bankers at this location when I was there to close my accounts.  They didn't even ask me why I was closing my accounts.   Terrible bank, subpar company."
2,"Pros: \n\n1. Clean\n 2. Fast service \n3. Prices ($25 for white tips with gel polish) \n\nCons: \n1. Did not have me wash my hands \n2. Did not clean under my nails \n3. Did not place the tips correctly. (I did not want to cut down my regular nails. There is a gap between my nails and the tips which shouldn't be there) \n4. There were bubbles in my nails.   \n5. I asked him to round my nails and he thinned them on the sides which is not the same thing.  \n\nOverall, the service was OK. The nails look neat at first glance so I won't complain too much. Plus I still left a tip just because I always do. I may return again."
2,"I wonder what happened here...I guess when the name changes then all else goes 180\n\nSee, I remembered when this place was called Rah and things were still \""right\"" as in everybody said \""excuse me\"" if they accidentally bump to you (not intentional like what most douchebags think is the way to pick up women...geez, I thought we were in a club not the gorilla chamber at the zoo) and the smell of rotten banana daiquiri didn't go under your nose from 4 feet across of where he's standing & yelling out to dance with him\n\nDrink plenty of vodka, gin, rum, whatever to make sure you forget that you danced with Rico \""Suave\"" who had 2 left feet & a sport jacket doused with aramis cologne"
2,"I have to say, as a local here in Las Vegas, I hate crappy service.  Went with a couple of out of town friends for a total of four people.  Our waiter was just plain in a funk.  Service was slow, food arrived before we could finish the salad (Is it pre-cooked?) No plates provided until we flagged someone down. Never refilled beverages without us asking.  When he cleared the table, he reached into the center of the table and began stacking all the used plates right in our faces. No finesse at all. everything as far as service is in slow motion, and you get ignored a lot.  The only thing I must admit they do with great expediency is drop the check on the table.  Oh and by the way, not once did  any staff member say thank you, while we all thanked them every time they brought us something.  Sorry just poor service, but the food was not too bad."
2,the property is undergoing construction.   You may want to select another location until they are done.   then you should let a few months pass and check the reviews again.
2,I was going to write a lengthy detailed description but decided it is not worth my time. My wife and I have given this particular Outback 3 more chances in the last 7 months. NEVER AGAIN!
2,"I asked for a cheeseburger with bacon combo not being familair with the menu. The overweight guy behind the register was quick to correct me \""oh you mean the paradise bacon cheseburger\"". ...he seemed offended. Sounds good I said, with a side of ranch too for the fries. He took my money as if he was doing me a favor by ringing me up. \n\n...once I got my food, the burger was OK, better than fast food, but not as good as I was hoping from the pictures & reviews. The fries were pretty good, but the 'ranch' was not ranch. I went to the cooler thinking the d-bag at the register mixed it up. I reached for another cup explaining what I had was some sort of potato salad. He looked offended again claiming \""oh no, that's ranch! I made it myself this morning\"" ...bottom line; the paradise bacon cheseburger is better than carls jr (but SMALL), they have no idea what ranch is, their sodas are over-priced cans because they can't afford a fountain machine, & their customer service sucks. \n\nF this place & the land-blimp who owns it.\n\n-Mark"
2,"Fast? Check. Cheap? Check. Relaxing? Uhhh.. not even close. The entire 55 minutes of my manicure I had more then one person trying to upsell me on something.\nGel nails, white tips, parafin dip, pedicure - you name it.. \nI just wanted a quick manicure on my lunch hour so my cuticles were looking healthy.  \nMy nail tech was sweet as can be, the others and the atmosphere is a whole other story. They state they accept credit cards, however there are signs hanging all over stating if you pay with a credit card, the cost is higher.  \nIf you are able to stick to your guns, and can tune out yelling - for $9.99 you can get a decent looking manicure.  Otherwise, I would look elsewhere."
2,"I hate to be mean, but my pizza was over cooked and there was nothing on it, then my husbands meatball sandwich was the size of a kids meal. We were in shock at how small it was.. :(... I heard the salads are great tho-guess I should've had that..."
2,"Took 45 minutes to get our food. The kids ordered Mac and Cheese, wife ordered salmon and I ordered the spicy tuna roll. Why the delay? No explanation, just an apology and they comped the Mac and Cheese. Unfortunately we won't be back. Service here in the past has been brutal... Too bad."
2,"This Zombie of a Steakhouse was not on our list of places to dine at in Vegas at all but we ended up at that end of the strip and starving so we grabbed a table at the first place we found that wasn't full, which should have been a warning in itself.\n\nZero energy, zero interesting, just a complete cookie cutter streakhouse, and way overpriced for the level it delivers.\n\nOur appy was an antipasto platter, which was all clearly storebought out of a bottle, bland hummus, bland baba, everything in desperate need of salt, a tiny amount of grocery store pita...\n\nMy wife's entree was the burger, it was good, but again really in need of salt.\n\nMy lobster linguini was not good, no salt, beautiful pieces of lobster totally overcooked, pasta completely overcooked as well. Chewy lobster?\n\nService was utterly bland as well, the wait staff appeared to be sleepwalking as well.\n\nOh well, I guess that's what you get for picking blind."
2,"As far as national fast food chains go - Wendy's is one of the better ones. I appreciate that you can get a salad instead of fries here. Their burgers usualy seem fresher and better tasting too. However, this location appears to be one of the worst run Wendy's I've ever been to. My salad not cold, was wilted, and had lots of brown bits. Service was far from enthusiastic."
2,"The two stars are strictly for the view. Great view of the three rivers and downtown. The decor is okay. The food is overpriced. The bread reminds me of white Wonderbread with Italian crust. The salad was ok. The dressing was good. The olives were canned olives and the tomato was old. The soup was so-so. The veal piccata was ok...a little bland. The chicken parmesan tasted like chicken and ketchup   Dessert was pretty bad. Creme br\u00fbl\u00e9e was really runny and not even caramelized on top. The $10 chocolate cake was cold and actually tasted like a refrigerator. Service was fair at best. I had to constantly ask for refills on my iced tea.  Oh, did I mention a great view of the city?  We won't be going back here. We'll need to check out a different Mt Washington restaurant next time."
2,"After our recent stay at the Flamingo, I have to delete a few stars due to the new Drais outdoor nightclub.  We stay for extended periods during our Vegas trips, so we do TRY to sleep.  The constant base beats til 5 a.m. proved to be a little much.  As Diamond members we are given rooms with beautiful views.  But the trade off for the views is too irritating!  So if we chose the Flamingo again we will now have to look at the backside of the Flamingo instead of the views we have spent the money to be comped.  We still love the people and the rooms, but will be moving on to another property!  Not great planning there Cromwell!"
2,"Being the only Korean BBQ place we saw in Chinatown, this was it.  It ended up being a comedy of errors all night.\n\nI think the fun part of eating Korean BBQ is cooking the meat.  Otherwise i would just go to a regular restaurant and have them cook everything in the kitchen.  Well, I ordered the Dak Bugolgi and they actually said it would taste better if they cooked it in the kitchen and then brought it out.\n\nThen we ordered the Grandmother's Special.  They brought the wrong order and started grilling the wrong meat.  They ended up removing the meat from the grill when they realized their mistake.  \n\nOnce they brought the right food, every time anyone tried to cook the meat, someone came right over and took the tongs away and cooked the meat.  (No fun what-so-ever)\n\nLastly, right before we left, there was some sort of sewer-drain overflow that started overflowing in the kitchen and it smelled like garbage.  Not a good smell when you just finished eating.  We left quickly."
2,"My friends went here for date night, and brought me an order to-go.  He really enjoyed his steak.  She said the fried pickles were not crispy and were made with poor quality pickles, the ribs were pretty good, the pulled pork was tender but dry, the garlic mashed potatoes were okay, and the creamed corn was delicious.  She said overall it was mediocre and she won't go back. \n\nMy order was the beef brisket sandwich with macaroni and cheese.  It did not look like the one in the picture on their website (on a different type/shape of bun), and did not come with au jus to dip it in.  The meat was tender but very bland and dry.  The macaroni and cheese was so spicy that I could not eat more than one bite, all I tasted was jalape\u00f1o.  The menu did not mention that it would be spicy.  It was very disappointing.  I would not recommend this place at all."
2,I believe the name has changed to Cous Cous.  I think they have new owners & chefs.  the lamb burger spices have changed for the lesser .  doubt I will return.  I don't like the last 2 new cashiers I've delt with.
2,"Make sure you get that Palms Club card to save some payola here. The only reason I would recommend dining here would be for the club prices.\n\nThe food was ordinary at best. What follows is my late night breakfast experience. Though the strips of bacon were on the smallish side, they were prepared with a good blend of tenderness/crunchiness, with an average taste. i ordered my eggs scrambled soft, and they were prepared perfectly. I ordered wheat toast; the bread thickness was in-between the norm and Texas toast. The last item, the home fries, were unbearable. In my travels home fries are typically not fried potato bits, as these were. and as such, the taste was more grease than potato."
2,"The only thing this Jamba Juice has going for it is its location. \n\nAs a UNLV student and a lover of Jamba Juice I was super excited to find out there was a Jamba on campus.  But to my great disappointment it is terrible.\n\nThe quality of the product is mediocre. \n\nThe service is horrendous. I always seem to be helped (or lack there of) by the same guy and I truly do not understand what his problem is. If he is not being blatantly rude, he is occupying his time ignoring the myself and other customers. The other workers there seem to be completely miserable and get rather offended if you ask them a question. \n\nThe location is overall confusing. I understand that they do not have much room to work with, however, it NEVER fails that when I go in there most of the customers have a confused look on their face and no one working will take the time to direct them to where the line starts and where they should wait to get their drink."
2,"VIBE \nThe decor at Le Cartet is awesome. Cool castor-esque light bulbs hang down from the ceilings. Cool cut outs of maps are on the wall and big pots of poinsettas are in the back. I can see it's a buzzy type of place for brunch/lunch. I came for lunch but where Le Cartet really misses out is on its service. \n\nI was not greeted. I was not asked normal things like: would you like something to drink? I had to ask for the specials. \n\nI ATE \nI had the salmon sandwich. It was a decent sandwich but I assumed I'd have slices of salmon as opposed to it being a creamy mishmash of a tuna melt. It was solid food but way overpriced with a measley green salad for $15. \n\nOBLIGATORY CATCHY REMARK \nLe meh. That said, I would come back if I'm directly in the area for ambiance or to buy something in the market. Otherwise, it's a bit on the edge of Old Montreal and out of the way for something that is ho-hum."
