task,label,text,rationale
beer2,1.0,"a- pours black with a thin white head s- cold cold coffee or cafe mocha t- dark chocolate , coffee , and roasted malts m- satin with vanilla bean finish d- not for the faint of hearts , excellent example of a porter .  held up to the light there is ruby tint . small tan head that dissipated almost immediately .  mouthfeel : this is one of the best feels i have gotten from an ipa . unbelievably creamy , with a light level of carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
beer2,1.0,"other than the color and mouthfeel , nothing else about this beer reminded me of a hefeweizen . had an extremely strong alcoholic finish that lingered way too long .  a : clear cider brown with a fast fading finger or so of off white head . no lace or cap .  more malty sweetness under it all ( caramel and toffee ) m- full-bodied , creamy , smooth , ca n't really imagine it any better d- very solid beer , easy to drink and very happy to receive this gift ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,"smell : they could do something about this if the american public did n't have such bland tastes ( read ambitious brew , great book explaining american 's pallet preferences and why ) .  22 oz bottle a : deep golden , copper with pretty much no head .  medium-bodied and silky smooth cask mouthfeel . long finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"very smooth initial mouthfeel with a strong flavor , maybe it 's me but i 'm finding it hard to distinguish what type of flavor exactly above the bitterness that has taken over my whole pallet , it kinda reminds me of lefe , only more bitter ! quite strong though making this review even more difficult , ouch ! quite frankly i wouldnt drink this again , a chore to drink .  375ml bottle poured into my large st. feuillien goblet oude kriek is murky dull red with very thin white head skim that quickly dissipates , basically still .  mouthfeel is superb , full bodied and zesty . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 
beer2,1.0,"s - strong odors of honey dew melon , banana , cloves , honey , and some more conventional wheat grain aroma . a slight mustiness , but that is barely noticable .  a : this was a lightly hazy , extremely pale golden corn color .  m - incredibly creamy mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 
beer2,1.0,"a very sexy barleywinish caramel and oxidized malt characteristic . complimentary booze aroma is exhausting in my brain . why does this smell so amazing ? heard some peoples talkin some shit bout this beer , but it smells amazing . hard phenolics , strong booze .  a - pours a deep , rich minerally garnet color , that has to be clear but i ca n't really see through it . atop it was a nice creamy light brownish ruby head that faded quickly to leave no side lacing and very light haloing .  mouthfeel is thick and lush . wonderful overall , a great scotch ale . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 
beer2,1.0,"good 2 finger white head , transparent golden color smell is grainy and sweet bready dough . some mild alcahol fumieness .  looks nice , poured into a goblet , black as night and virtually no head .  pours a murky gold with an insane pillowy head that i had to eat with a spoon before i could finish my pour smell - all i pick up is apples taste is sweet spiced apples and light grain this beer has perfect mouthfeel - light crisp and creamy with very active carbonation drinkability is almost perfect - had to take off .5 because all the carbonation made me burb too much overall this is a great summer/fall brew . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,"smell - sweet with orange zest , coriander , clove , and banana , smells amazing . taste - very sweet with hints of banana , some other fruits i ca n't really pinpoint , coriander , and clove .  minute brown head that fades almost immediately and leaves no lacing .  mouthfeel is excellent the lacing is about medium . had it in a six pack from local store . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"wonderfully complex . t - big bold hop flavor .  the cream coloured head did n't stay , which was a pity , appearance score drops because of that .  mouthfeel is very viscous and rich , probably my favorite part of the beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 
beer2,1.0,"perfect . really quite nice . the malts are here , but not in the spotlight , which is just fine . d : i was much happier with this beer when compared to the warrior version . overall , it is a really nice ipa .  a bit too much sediment suspended in the pour ... but smell made up for it ... floral .  digging the mouthfeel on this one . it 's damn near perfect for the style . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 
beer2,1.0,"very sweet smelling blended with a dark roastiness that balances it out . it has an amazing nose which unfortunately outshines the flavor profile of this brew .  it pours a caramel-y orange-brown hue , somewhat drab , capped with soapy bubbles .  mouthfeel is full and round . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 
beer2,1.0,"thick and black as it pours , thin chocolate-brown head aroma : this smells awesome ! i get heavy chocolate smells with some fruity hints to it , maybe black cherry . a little underwhelming for how it smelled overall : a great beer . great aroma to this one tho . definitely leine 's best brew !  11.2oz black wax dipped capped bottle . the pour yields an opaque black body with a small head of coffee colored bubbles . the head quickly becomes no more than a crown , leaving behind very little as far as lacing goes .  m : exceptionally not that big while being silky smooth . too sweet imo , but still the individual flavors of the beer were pretty good and the mouthfeel were simply phenomenal . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
beer2,1.0,"very inviting . t - resiny , piney hop bitterness up front that lingers till the crisp , biscuity malt finish .  a - a murky copper , not much head . reduces to ring fast , big bubble lace , not much of it .  the mouthfeel are carbonation is excellent so this makes the drinkability high . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 
beer2,1.0,"aroma is rich and exuberantly heavy -- from five feet away , i can smell bubble gum , banana , clove , cracker malt , more banana , pepper ; and -- oddly enough ! fascinating and delectable aroma . the flavor profile is not quite as complex as the aroma , as the obvious alcohol presence tends to dominate some of the more subtle esters . still quite tasty . mouthfeel was surprisingly crisp for an 11 % beer : served a bit colder , one might call this `` refreshing .  the beer poured a nice reddish amber color into the glass with a huge frothy head . i could also see a large amount of sediment floating around . i do n't mind some sediment , in fact it 's good for you healthwise , but it detracts from the appearance .  i really enjoyed the balance of flavors and the wonderful mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
beer2,1.0,"smells great ! pumpkin hits you first along with bread and spices . very good but a little disappointed from all the talk about it .  southern tier cherry saison is a pretty clear , sparkling and golden with a bubbly white head that fades to a bubbly white film .  mouthfeel and drinkability are both top-notch . smooth , silken texture that sticks around just long enough to show off a pleasantly sweet aftertaste . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"aroma : strong floral hop aroma , which tends to have a citrusness to it as well . wonderful to the nose . pleasing taste , due to its balanced use of hops and grains .  a- pours a light yellow , straw color . not much of a head even after an aggresive pour . m- what a great feel for a pilsner , extremly smooth , light body , med-high carbonation .  the feel in the mouth was outstanding and was that of milk or cream . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"aromas are excellent . yeasty , spicy , lemon citrus like , and with a bit of sour funk .  pours black as coal , no light penetration at all . small head dissipates quickly and with a bit of fizzing sound .  very slight carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
beer2,1.0,"smell of faint citrus and hops is noticed , but i struggled to detect them .  i was n't in the mood for a belgian , but i am glad i had it .. a : nice golden color , but a bit hazy .  first sip smooth silky texture and average body with fine fizzy carbonation . easy drinker that has a very nice feel to it . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 0 
beer2,1.0,"smell is a little weak . there is a bit of a wheat base and a european hop tinge .  served in a flute , the beer pours a hazy dark gold color with about an inch carbonated white head that fizzled away quickly .  huge thick luscious body . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 
beer2,1.0,"amazing . t - malty profile that is very sweet , but not overbearingly so .  13 degrees pours a typical hefeweizen appearance with a cloudy yellow-gold body and bright white head .  the body is just right , medium and silky , silky smooth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 
beer2,1.0,"excellent . o - very nice and not very sour if that sort of thing deters you .  appearance : pours a delicately hazed , light golden-orange body with a smallish , brief , white head .  the mouth-feel was great , champagne liveliness that excited my tongue . i wont have this too often unless i am teaching a friend about trappist beer or have a specific craving upon seeing the bottle . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,"to quote from the label : `` doggie claws has a light copper color and an intense herbal hop character . this is a truly hoppy beer ; the aroma literally fills the room and my fingers feel sticky from handling the bottle and glass . it 's incredibly hoppy , though , and delightful for that .  l - somewhat hazy deep amber color with a beige head that thinned out completely after a few minutes .  big powerful mouthfeel with a puckering of the tongue due to the hops . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,very complex scent to this one .  no residual head . corn ? drinkability- overall was a really nice refreshing beer for something light .  o : very good eye appeal and remarkable mouthfeel . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
beer2,1.0,"outstanding . taste is just like the smell , only more intense .  the beer poured a fairly clear light brown/amber color with a -finger of off-white head that dissipates fairly quick and leaves only minimal lacing .  mouthfeel is , on the contrary , excellent . extremely creamy and smooth , with good carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"a- the beer was served with a foamy white head about 2 fingers and had a cloudy but welcoming color s- i thought the beer smelled awesome with noticable citrus notes and a slight yeasty smell present in most witbiers t- the citrus and corriander did come through in the taste but i was distracted by the tartness of the yeast m- it almost had a chalky feel but paired well with food .  appearance : pours a dark orange color with very little head . whatever head is there , does n't last long .  ultra creamy mouth feel , smooth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 
beer2,1.0,"the nose is a magnificent mix of banana , yeast , wheat and light malt . simply an amazing in your face brilliance . this is what all weis beers should smell like . the taste was light bodied and smooth yet full of flavor . simply a perfect blend of wheat and malt with the banana esthery wheat . overall , a great , classic beer .  pours a deep , reddish brown . as with other of their beers , not much head to speak of . lacing nill as well .  m : fantastic amount of carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 
beer2,1.0,"s - perhaps one of the most amazing smelling beers i 've had .  standard cloudy color , but not standard on the nose .  m : incredibly smooth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 
beer2,1.0,"strong aroma of fresh fruits , most notably mandarin oranges with a hint of candy . this is followed by a slightly boozy , earthy bitterness with hints of burnt sugar . also , not as much hop flavor as i was expecting , especially after the smell , just bitterness .  looks the color of tea with a short quickly fading beige head and almost no lace to speak of .  huge full body with medium carbonation ; very creamy and slick mouthfeel that goes down fairly smooth . a bit of alcohol noticed in the back of the tongue , with a decent sized warming on the finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 
beer2,1.0,"not overpowering and very very pleasant . if an air freshener had this scent i 'd buy it forever . t/m - like any good ipa , it 's a wonderful kick to the mouth .  a- pours a dark brown with a garnet tinge . no head because the carbonation is rather low but it completely works .  m-medium carbonation , nice creamy finish , just perfect ! ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"oh boy . ukrainian beer . rather strong , too . as soon as i poured it , my poor nostrils were flooded by this metallic , rangy , adjunct-laden odour . this beer is drinkable if you can get past the odour . the bottle , however , is rather handsome , and is welcome in my collection .  pours a oily peach tea with a pinky of white head . drinks fine , a very confused belgian golden imo . & probably as cheap or cheaper here as it would be in that heavily taxed country .  ( m ) - smooth as silk . spot on carbonation level . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 
beer2,1.0,"the nose is a wonderful balance of strong clove and wheat aromas . spicy with some banana and honey in the back . wow ! the taste starts off malty but then quickly changes to some clove , some bite from the carbonation , then a biscuity finish with some suggestion of bitter hop .  poured a nice brown body but with very little head .  it is thick with a slight creamy feel to it . interestingly , the 7.2 % abv is hardly noticeable alongside the bold flavors this beer embodies . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,"the smell is fantastic with a mix of coffee and chocolate flavors that are very strong ... reminds me of a chocolate covered espresso bean .  pours a cloudy , muddy , brown , with plenty of particulate .  it has a fabulous creamy mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 
beer2,1.0,"on draft at brewery , consumed 01/21/08 . no aroma from the taster glass .  appearance is nice , very dark amber color , almost black . head retention is poor , almost non-existent , a little dissapointing smell is not what i was expecting , surpisingly subtle , with a nice malty sweetness taste comes as a wave , roastiness , coffee like , followed by mellow sweet malt , bitterness like dark chocolate lingers in the mouth , pleasant after taste wonderfully full mouthfeel , thick , fits the beer 's complex flavor the alcohol is apparent , but not overpowering , easy to sip , not exactly quaffable , but pleasant  mouthfeel is just about perfect for an ipa . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 
beer2,1.0,"it basically smells like your garden variety shit beer , vegetal and with hints of grain adjuncts .  the colour is dark , dark brown-red . the head disappears quickly with a fizzing sound , leaving just a thing beige ring .  it has a really creamy mouthfeel as well . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 
beer2,1.0,"smell is wonderful . reminds me of alesmith ipa and deschutes hop trip . taste , as i 've found it to often be with wet hop ipas , is a bit of a letdown after the perfect aroma . still pretty good , with a tart grapefruit quality and notes of orange and pineapple .  appearance : murky medium-brown . thin beige head that dissipated quickly .  m = heavy body , exceptionally good mouthcoating , luxurious creamy feel , slight heat from the alcohol , but no medicinal alcohol tastes . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,"probably the best ipa i 've ever smelled . intense floral hops , citrus and pine needles . well balanced . hops are prevelant but not bitter . probably my new favorite ipa .  poured from bottle to snifter : a : poured a thich pitch black with a minimal head with turned into a thing collar in no time most likely from the high abv eating it up .  it feels really silky on the tongue , almost like chocolate milk , but the taste was surprisingly bitter . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"good stuff in the smell - fudge , chocolate syrup , and roasted coffee .  the beer poured into the chalice a very slightly hazy medium amber brown with an off-white head that fell very quickly and retreated to the edges of the surface and dissappeared without a trace on the glass .  the mouthfeel , i am guessing due to the aging , is nearly perfect . just a hint of spiciness on the palate leaves this fairly dry and wonderfully smooth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
beer2,1.0,"the smell was just awesome , sugary caramel sweetness .  poured a golden copper with seemingly little head .  the fruity flavors go nicely with the crisp mouthfeel , perfect for the style . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 
beer2,1.0,"s - big coffee smell like just opening up a bag of coffee beans , just awesome . t - a ton of coffee hits me right away , slight sweetness and bitterness that you would expect , good carbonation , pretty much tastes like carbonated iced coffee .  a - deep , dark molasses in color with a struggling light tan head that gave way to a thin film and a small ring around the glass . not much lacing at all .  this brew is full bodied and creamy smooth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 
beer2,1.0,"the aroma was pretty boring , but there 's a nice malt flavor in there with a hoppy spicy bite .  appearance : a deep golden body , with a very active inch of head that has poor retention and does n't last .  mouthfeel is thick and rich with a low/moderate carbonation that allows everything here to sit , settle , and linger . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"poures a deep deep dark brown with some ruby hue thruout when help up to the light a large fluffy light brown head sits atop leaving a nice ring of lace as it setteled slowly.fruity as all get out in the nose wow juicy fruit dominates with some caramel thrown in everything takes a backseat to the fruitiness here and i love it.man i really wanted that same fruitiness if not at least some of it to carry over into the flavor but sadly it really didnt its dryer porter with some notes of molasses and unsweetened chocolate but the main show is dry earthy finish like a unroasted nut almost.what a start to this porter but an unremarkable finish but it is still got nice flavors dont get me wrong i really enjoyed but man those aromas were killer .  alpine pure hoppiness pours somewhere between tangerine and orange , with just a little bit of haze to it . there 's about a finger of white foam serving as a head . head retention is not bad , but lacing is fairly spotty .  creamy and thick , one could even say there 's a slight syrupy quality to it , but that is to be expected to an extent from this style . still , an outstanding beer and a great intro to duck rabbit for me . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 
beer2,1.0,"s-huge blast of a complex swirl of aromas . dominated by a large dose of caramel malts , toffee and turbinado . deep lingering flavours and a nice astringent finish . d-as good as advertised . this is a bba malt lovers dream . nicely done , but i think the sweetness and abv would slow me down in the end .  it has a dark reddish/brown color covered with a thin cap of tiny bubbles .  m - this one feels zingy and electric on the tongue , and the hoppy aftertaste is really nice . wow ! d - this could become a summer staple in my beer fridge . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
