task,label,text,rationale,combine_flag
beer2,1.0,"big beer , big aroma . reallly big aroma . gobs and gobs of sweetness here . it 's interesting . not so sweet as to overpower though , as in their doppelbock .  it 's extremely mouth filling and hefty , yet luxuriously smooth , like a silk-covered sandbag . the feel of it alone will keep me coming back . finish is long and roasty . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 ,1
beer2,1.0,"the smells are great , but the taste i find to be a little normal .  this is an extremely active beer with an incredible mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 1 1 1 1 ,1
beer2,1.0,"strong citrus hop aroma , hints of orange that fades .  perfect texture . ",0 0 0 0 0 0 0 0 0 0 01 1 1 ,1
beer2,1.0,"t- sweet , caramel , maple syrup , vanilla , and bourbon ! i 've had many bourbon aged beers , but this is over the top but tastes like dirty bastard with a few shots of bourbon . crisps , dry , and sweet ! d- not my style , but could drink one or two on a cold winter night .  mouthfeel is excellent , smooth as butter . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 ,1
beer2,1.0,"smell was rich and aromatic . initially when poured from the bottle , it was sweet and candy-like with noticeable milk chocolate and fragrant caramel malt aromas .  m : perfect . big bodied , oily , and effervescent . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 0 0 0 0 0 0 0 ,1
beer2,1.0,"we shall see ... nose ... sometimes beers just `` smell '' like california ... i 'm not sure if it my early experiences with sierra nevada ( or boontville esb ) that has made such impression on my mental remembrance of the olfactory experience that is west coast goodness ... fresh , deep hops buttressed by caramel/sweet malt , the complete package , this smells spot on , it has that `` red '' sharpness to it was well , sort of giving it a dry-ish feel , the hops can be teased out and pronounce themselves sharply when sought after ... great . taste etc ... medium bodied , the carbonation does n't really sparkle here like i feel it should to give this a better ride , the aftertaste is exactly like the smell , and i am digging that but the initial sips seem to be lacking a bit , this tastes more like an apa or a weak ipa.. not that styles are n't meant for interpretation ... i am just not mclovin ' it .  thick and chewy with minimal carbonation ... exactly as this beer should be . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 1 0 0 0 0 ,2
beer2,1.0,"pours a dark orange color that turns black in the glass , very light for an imperial stout . smells of spiced milk chocolate with coffee notes and american hops to finish things off . absolutely intoxicating aroma . spiced chocolate and coffee blend flawlessly into a single unified flavor that ive had before , but cant place . great flavor , but the lack of body here just is leaving me amazingly under whelmed .  this is a medium bodied brew with an exceptionally smooth feel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 1 1 1 1 0 ,1
beer2,1.0,"smell was actually really good . malt , caramel , and roasted aromas .  m : smooth , rich , creamy , this is how an ris should feel . not overbearing , but the perfect balance of robustness and smooth dessert like feel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 ,1
beer2,1.0,"though it smells absolutely fantastic , the taste is not all that great .  mouthfeel on this beer is damn near perfection in glass . ",0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 1 1 1 1 1 1 1 ,1
beer2,1.0,"the smell is extraordinary - something like pecan pie . compared to the superb nose , the taste is a bit of a downer - flat and a bit thin ( i have never used such words to describe a rogue beer before ) . there is a nice malty finish , but it just falls short of the best examples of this style .  just has a silky smoothness that feels great going down . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 0 ,1
beer2,1.0,after a long pour from the tap the head finishes with two and a half fingers with this fantasic crown on top . i would love this beer to have a little more i.b.us to give it a little more bite .  the mouth feel was perfect and represented an oatmeal stout very well . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 1 1 1 0 ,0
beer2,1.0,"looks fantastic though and smells like heaven . strangely , i was getting faint vinegar notes in the times i have tasted this beer .  the mouthfeel on this beer is practically perfect , slightly sticky with a slight creamy texture added by the everlasting head . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,1.0,"quite the interesting ipa , and not what i expected . it 's light orange in color , with a perfectly even balance between hops and a very sweet citrus aroma . the most notable comparison of another ipa i can draw to this is samuel smith 's , due to its toned-down character , lack of a biting hoppy finish , and the sweetness .  mouthfeel : thick , rich , and velvety . harmony : i am very impressed by how balanced this is . : yes . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 ,1
beer2,1.0,"normally i would not describe saisons or brettanomyces as smelling amazing , but saison-brett 's nose is absolutely off the charts . this beer looks , smells , and feels amazing , just too bad the taste may be the weakest link here ( though it is still good ) .  the mouthfeel is phenomenal , with high carbonation and light to medium body relative to its strength . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,1
beer2,1.0,"s - it smells just like banana bread : heavy on the banana , light on the spices .  great creamy carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 ,1
beer2,1.0,"hardly pale at all . molasses . cherry wood . freshly baked whole wheat and lots of it . surprisingly it smelled of sour milk and mint .  a creamy , medium body . perfect . in general , i love the look , aroma , and taste of this beer ... but it sits rather heavy , and the bittering is particularly forward . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,2
beer2,1.0,"exceptional nose . bubble gum esters mixed with vanilla and banana topped off with a little pepper . solid effort on this hefe-weizen .  m - medium bodied , creamy goodness . highly satisfying . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"slighty cloudy . s- i could smell the hops the second i popped the cap . once it was pouredthe nose was very hoppy and citrusey with a sweet malt backing . very citrusey and piney .  m = luscious , thick , excellent mouthcoat . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"this beer has an amazing aroma - possibly one of the nicest smelling beers ( certianly that i have experienced ) . light carbonation ... overall - a exceptional beer - one of my favourites ... highly recommended ...  m - incredibly creamy and smooth , with good carbonation . terrific mouthfeel and very well balanced . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"a great aroma ! the taste however is pretty weak .  this is a meaty brew ; full bodied and luscious , one of the best in my opinion . carbonation that was not very visible reveal themselves while sipping ; nice . ",0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 ,1
beer2,1.0,"the lace sticks pretty well w/ rocky cap that is like a mound of cream s - a smell that is akin to dessert -imagine a cinnnamon and apple scent like the filling of a dunkin donut apple cinnamon donut . the sweetness is apparent w/ dark stone fruit quality and red pear elements w/ mild juiciness in the nose w/ subtle nutmeg and cinnamon stick notes w/ a gentle arom of raisin m - the feel is spicy and light tartness w/ mild sour fruit and mild bitterness w/ high carbonation level and bitter spicy finish w/ a dry slightly astringent quality t - a taste that is both fruity and surprisingly bitter compared to the nose and for the style w/ piney and bitter grassy notes w/ subtle honey and apple flavor w/ slight alcohol influence on the palate . the beer has mild tart apple skin taste that continues into the drying finish d - a pretty tasty biere de garde , but it seems like an americanized take on the style with generous hops and inensity of alcohol , it is n't as true to style as it could be but was certainly interesting enough to hold my interest - thanks tb69 for sharing !  mouthfeel is quite nice . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 ,1
beer2,1.0,"another whiff of the ale rendered even more hoppy aroma with a deep dark almost smoky note from the malt . the hop aroma was complex but pleasant and the strong alcoholic content is revealed in the nose of this formidable heavy hitter .  imho : a good representation of the style ; good balance , very sweet with a great mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 ,2
beer2,1.0,"aroma of tart apricots is obviosuly present but a simple ipa jumps out with some herbal hop notes and sweet malt .  the mouthfeel is heaven ! round and full , yet thin enough to be easily drinkable . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"just a stunning beer to look at . deep , dark black , with a huge brown head .  m : smooth carbonation , almost velvety mouthfeel and nice dry finish that keeps this from being an overly sweet cloying beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 ,0
beer2,1.0,"a : a huge , tight head impressively crests the beer , gently churning , but never quite collapsing . a dark tan , it tops a much darker brown beer , completely opaque . good lacing .  mouthfeel is great , it 's moderaletly carbonated is surprisingly very dry and you get a blast of flavor before you even swallow . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0
beer2,1.0,"big citrusy hops notes are very prominent . lots of grapefruit and orange and a nice touch of lemon . wonderful presence of rich , caramel malts balance it out . smells like a beautiful dipa/iipa . the hops hit the palate first . the caramel malt backbone tries its best to bring balance , but it just is n't quite strong enough to pull it off . it 's no secret that there has been a lot of talk about this one being a pliny clone . nicely full-bodied . thick , smooth and creamy .  smooth creamy flavor compliments light acidity which ends in an exceptionally clean finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 0 0 0 0 1 1 1 1 0 ,2
beer2,1.0,a-pours medium brown with a thick beautiful head .  m- about as thick of a beer as i have had and it is great . the smoothness of it is wonderful . you barely pick up any carbonation and that is fine by me . ,0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 ,0
beer2,1.0,"boy not sure what exactly this is but i like it.. love the aroma ... one of the best smelling sweeter beers i have experienced..a lot of the doughy yeastiness , and also some white pepper ... tasty ... .i get a lot of yeasty , doughy , breadyness right off the bat ... then strong notes of corriander and banana 's ... let 's call it a belgian golden ale/whit/hefe/ hybrid ... .taste is n't quite as good as the aroma but it is still very enjoyable ... body is medium ... there is a spicy , peppery note on the finish.. very enjoyable beer ... .widmer is kicking ass with their seasonals ... brr was an awesome amber ale ... .this is a great stab at a belgian golden ale ... i was never a big fan of this brewery ( did n't dislike them but nothing seemed real impressive ) but they are changing my thoughts with beers like this .  4.5/5 mouthfeel - smooth almost has a chewiness . exceptional . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"the body is a smidge to thin given a stout , but still good . d- nice coffee stout , especially @ $ 7.49/6pk .  solid , smooth and somewhat silky mouthfeel ; full and great drinkability . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"aroma of very spicy hops , some meaty malts ... an all around exciting aroma . unfortunately the taste does n't back it up .  the mouthfeel is wonderful . the carbonation seems a bit higher than other imp stouts , but it goes well with the very thick , almost syrupy texture of the beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,1.0,"smell is big , bold , and mouth-watering ... have to fight an initial impulse and not layer whipped cream on top of this . really delicious . 9 % abv , could of fooled me .  m : great mouthfeel , perfectly carbonated and medium bodied . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 0 ,1
beer2,1.0,"ultra dry , petroly tasting geuze sampled at the delerium caf on 8-18-08 . plenty of funky horse hair aromas , gasoline , grapefruit , dust , etc ... flatish body is forgiven as the wildness of it all more than makes up for it .  so complex , loving it ... a wonderfully viscous lip smacker . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 1 1 1 0 0 ,1
beer2,1.0,"pours a slightly hazed golden orange color , with a tremendous , bright white head that stays put , huge clumps of sticky lacing ... just phenomenal looking in the glass .  lower carbonation levels and rich body lend to the extra smooth feel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,1.0,"nice nose , bright and fresh hops , hard candies , orange , and lots of other sweet citrus notes . hoppy beer with less malts than i expected .  the palate is silky smooth and warm with just great balance and character . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"smell is fresh hops , very floral and citrusy and even fills in with some piney notes for good measure . taste is a little bit of a let down after the strong smell . mouthfeel is a little oily .  mouthfeel is perfect for this style . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 ,1
beer2,1.0,"s : phenomenal aroma . there is an incredible wild yeast sourness in the nose . every time i smell the beer , searching for additional scents , i become completely distracted by the incredible sour aroma . t : unique for sure . the beer lacks the complexity i expected from the intriguing scents .  m : full bodied with a great carbonation feel . awesome here ! ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"picked up a bottle of this when on the east coast recently ... the aroma was a noseful of hops . i enjoyed it , and am glad i tried it , but would not go out of my way to buy it again .  very smooth and creamy mouthfeel to this one . moderate carbonation , extremely refreshing . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"the beers pours a jet black color with a think , persistent , creamy head .  the taste and feel to me are perfect . not super thick , but still able to coat and linger . a well balanced flavor not too sweet or bitter , and carbonation that lasts to the bottom . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 ,0
beer2,1.0,"great nose ... sugar sweet citrus fruit ... grapefruit coated with sugar ... oranges ... outstanding ... .pours a light brown color ... the head is weak and the mouthfeel is a little light in the shorts too ... great taste though ... .great balance between the hops and the sugary sweet maltiness ... very low carbonation ... .nice tight bitterness on the long finish ... i guess i 'd compare this in some regards to old ho but not quite as good ... different hops too i 'm pretty sure ... i like the hop flavor of this one better but the malt load is not comparable to old ho ... this is more sugary sweet than caramely sweet ... great hop burps ... .  real big , nice an simple mf/o : super viscous , super smooth , creamy , and velvety . the best feel to a beer that i 've ever experienced . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,2
beer2,1.0,"nice , oily floral hop aroma with a mild sweetness of pine sap and alcohol . very nice .  coats the mouth - very clingy . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 ,1
beer2,1.0,"the aroma is dominated by banana-smelling byproducts produced by the yeast , very inviting . it has a light banana fruity flavor with a hint of malt and almost imperceptible hop aftertaste . it has a light , refreshing flavor and wonderful aroma .  the mouthfeel is right where it should be . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 ,2
beer2,1.0,"smell- one of the best scents from a stout i have set my nose upon . huge hit of burnt coffee grounds , plus some dark chocolate and cigarette smoke smell .  smooth and full bodied , creamy as anything i 've ever had . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 0 ,1
beer2,1.0,"12oz single , i think from barriques on pd ( a true gem of a beer store / general establishment ) appearance : pours into an imperial pint glass - big bold mahogany body with a huge ( but well maintained ) head and terrific retention ... extremely nice looking beer to say the least smell : sharp blueberry aroma , creamy , lightly roasted malts and oats ... not much more to say about the aroma - about what you would expect from the title taste : this is a good beer !  m : well , due to nitro , it 's incredibly smooth , especially considering the style of beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,1.0,hops are faint and yeast is nigh undetectable .  mouthfeel is perfect for the style . ,0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 ,1
beer2,1.0,"lots of spicy hopy with a huge caramel sweetness overtone . some grains in the background that help this brew maintain a very bold nose . some burnt grains and a hint of citrus , with a burnt bitter finish .  very very thick and chewy . almost a meal by itself . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 0 0 0 0 ,1
beer2,1.0,"serving type and glassware : 1.9 pint bottle poured into 16 oz tumbler a - off-white head , not lingering , low apparent carbonation with a transparent copper color s - sweet candy-like smell , cherry lolipop comes to mind ( corny i know but oh well thats what i thought ) , really the smell is one of the highlights of this beer t - equally as sweet , some toastiness pulling through with a slight bitterness in the finish , a mildly present alcohol taste throughout m - stickiness of the malt is the feature to note here , with a medium-light body all around i bought this beer on a whim and was n't disappointed .  mouthfeel was velvety , body was about the same as chocolate milk . it was n't overly thick , giving it a clean smoothness perfect for sessioning . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 ,1
beer2,1.0,"aroma : absolutely invigorating grapefruit aroma rolled in oily lemon hops . the finish is acrid , though not intense .  its all creamy peanut butter with chocolate , actually its really awesome , but has me perplexed as on tap it was tons of vanilla and bourbon . a tad too rich for me , but its good ... the taste gets us back on track , more oak , chocolate and bourbon come through , still missing the vanilla though . finish is bitter , adds to keep the experience interesting . the alcohol is hidden well , creamy from start to finish . this was good , but not as good as tap where i was blown away . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"as for the nose - mangoes , you say ? plenty of that , with very ripe mango character present , along with a little citrus and grapefruit zest .  it 's strong point was the mouthfeel . it was amazingly very smooth , probably the smoothest beer i 've had to date . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,1
beer2,1.0,"aroma is sweet and spicy with quiet funk underneath . curacao and ginger , clean dirt .  m/d - mouthfeel was rich and creamy and coats the mouth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"an aroma of malt , dark fruit and spices .  mouthfeel is pure silk . very creamy . ",0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 ,1
beer2,1.0,"s- a very beatiful hop aroma it has a good mix of a citrus hop smell and a piney hop smell t- the smell does n't reach the bar that the smell set .  really big , rich mouthfeel . thick and chewy with a smooth carbonation , which suits the decadence of the flavour well . in fact , this is one of the most perfectly matched mouthfeels i 've come across , so top marks for goose island ! ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,1.0,"s - nice hop aroma , quite citrusy .  the mouthfeel is full , lucious , slick and creamy , which makes for a most addictive imbibing experience . overall , a fantastic brew , i will certainly seek out other vintage offerings from this brewery . ",0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,1.0,"s - strong aroma of dark fruit , black cherries and plums . the dark fruit in the nose is unusually nice , and the smooth dark flavors coat the mouth nicely without ever overwhelming the palate .  it tastes very nicely and ballanced of amber malts , hops , smoke and juniper , and it just feels great , full and creamy body with moderately low carbonation , just the way i like it . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,1
