task,label,text,rationale
beer2,1.0,"there were beautiful aromas of sweet flowers and deep complex hops . this was a very tasty beer , but the flavor was not as complex as the smell i felt . very strong and up-front hop bitterness with a light fruit sweetness on the finish .  the beer in my glass is a hazy copper , maybe not filtered ? small head that disappears , a bit odd being that hops aid in head retention , maybe my glass is dirty . very drinkable beer that one can quaff down in no time flat .  mouthfeel was superb . very prickly and slightly thin but just perfect . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 
beer2,1.0,d - very solid and very tasty ipa .  can : poured a clouded gold ale into the glass with only a modest cap..missing was the puffy cap one expects on a hefe .  the mouthfeel is very nice -- medium-bodied and quite chewy . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 
beer2,1.0,"smell - bourbon nose comes through with carmel , toffee and slight roast aromas . very good finish without any lasting sugars .  pours amber/peach with a 1/2 ' white head . minmal lacing & no head retention s : fruittyness & floral hops .  the mouth is exactly what a porter should be . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 
beer2,1.0,"note : 2010 batch review adapted from notes taken 2/5/11 appearance : very black with a tan head - looks great smell : super complex - burnt , roasted malts , chocolate , coffee , wood , alcohol , and a nose full of bourbon - epic taste : rich , burnt malts exploding with bourbon - roasted malts , chocolate , coffee , oily hops , wood , complex bitterness ... but mostly bourbon - this would get a higher score , but it is rather unbalanced - needs more malts in the body mouthfeel : moderate body and somewhat effervescent - could be a bit heavier overall : best to split this 750 with a friend i had this back in 2009 and it completely blew my mind .  looks really good , but does n't look like a dark beer of any kind .  very nice creamy full bodied moutfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 
beer2,1.0,"the smell is really intense ! huge aroma here even before letting it warm up a bit . obviously a double ipa with double hops . really hoppy but a great balance of fruitiness without overdoing it . while the smell was absolutely perfect , my first reaction to the taste is that it 's a bit one-dimensional .  served a little too cold and i forgot to ask for plenty of head , which may acount for why it had almost none . benefit of the doubt . tiny bit of lace .  mouthfeel is just amazing . although it has a nice carbonation level the mouthfeel is liquid velvet , just coats the mouth and does n't let go . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,"huge coffee aroma . best part of waking up ? i do n't pick-up malt or hop aroma , but that is obviously not the intent .  pours a translucent ruby color with almost no head .  m - the mouth feel is huge and rich , oily and very sticky . noticeable warming on the aftertaste . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"very nice , overall , and a great combination of the belgian and ipa characteristics . still , it 's quite nice .  muddy red brown color with light white head .  a - deep golden , orange color with one finger , bubbly head ; faded to nice a covering cap with enormous amounts of lacing s - aromatic hops , then malt and bread , then pine t - bitter in front followed by brief pineapple then huge piney , bitterness at end m - velvety smooth ; medium carbonation with fine , foamy bubbles d - drinkability for me is low here ; not sure if this is from the bitterness or the lack of much fruit or anything beyond pine oil ; just not my favorite palate for a big ipa ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,"the bottle version was better ... dark brown looks like coca cola , a light tan head that is light and whispy ... the aroma is the star of this , simply outstanding . sweet grapes , plums , peat , scotch , light char . the first whiff is sweet fruits with scotch , a really great combo ... the taste does n't represent the nose as well , too much of the scotch comes out loses most of the sweet plums that really balanced the nose . this is really good for a scotch ale , needs some tweaking on the taste but worth trying for sure .  pours an amber color . the head is big , enough to top off a 16-oz mug , and settles into a pillowy plateau within minutes .  m - smooth and extremely creamy . a great ipa to savor and swirl around in your mouth . the fairly low carbonation level works well . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 
beer2,1.0,"amazing smell of black cherry and vanilla and some chocolate . very smooth and drinkable .  appropriately cloudy , straw yellow . disappointing head : not very thick nor very long-lasting .  m - slick , smooth and very , very refreshing . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
beer2,1.0,"the complex aroma involves big dark fruits , sweet malts , grain , spice and bubblegum . goes slightly rough with a ubiquitous alcohol heat , which never bothers me .  kaiser curmudgeon occupies somewhere between burnt orange and mahogany in the color spectrum . there 's a bit of bone tinted foam sitting on top of the beer , but once it fades it leaves no evidence that it was there .  overall , a great mouthfeel ; lots of action from the carbonation , a good full coat that gets scrubbed by the finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"wow just a wonderful nose , nice and floral every thing you could want from it .  it looked gold like a miller high life but boy it aint no light lager . just so tasty and real drinkablility f @ @ # % k you bud light you couldnt taste this good unless you put a 20 in every bottle .  mouthfeel - very nice feel , smooth and creamy with the perfect amount of carbonation . the bottle conditioning really left a nice feel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 0 
beer2,1.0,"once the foam subsided , the wonderful smell of chocolate and caramel came forward .  the color was nothing special , but formed a nice head .  mouthfeel and drinkability are fantastic . at nearly 3 dollars a bottle , this is a bit pricey for `` everyday '' beer , but that is exactly what this should be - an everyday beer and a staple in every fridge . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,"rich soothing pine cone scented hops along with a floral bouquet definitely worth noting in this beers complex and aggressive aroma tamed by a rich malt undertow in this wave of bliss .  big downfall is appearance , which is a murky , not very attrative brown . however , it does pour with a nice head which maintains as a purplish ring throughout .  m - very wet and distributing . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 
beer2,1.0,"d - smells better than it tastes , but probably is a good beer for the style .  a - pours a murky chestnut/copper color with very little foam , just a layer of fine bubbles that disappeared quickly s - strong lemon & orange citrus aromas , very nice indeed t - lemon and orange , light malts , very sweet tasting , slightly bitter finish m - crisp , well carbonated , smooth mouthfeel d - very tasty even at a year old , would have loved to try it fresh , still amazing though .  there 's some hints of vinegar in the background that , surprisingly , seems to fit right in with everything ealse going on in this beer.. mouthfeel/drinkabilty ; the mouthfeel on this one maybe the fullest , and mostly velvety of any beer that i 've ever had . between the raspberries , chocolate , nuts and very full mouthfeel , this is like drinking a chocolate raspberry cake with a some walnuts or pecans sprinkled on top . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,"simply smells great . the tase is earthy pine resin leading into a bready malt sweetness .  poured into a snifter aroma : sweet malty aroma , with underlying fruity esters , slight caramel aroma , very subtle hop aroma appearance : dark brown with a creamy tan head with some retention , a little bit cloudy flavor : highly complex malt flavor with undertones of lightly roasted malt , chocolate , slight hop flavor , slightly dry finish mouthfeel : medium bodied with some alcohol warmth , low carbonation , overall impression : very complex and well rounded beer with a great alcohol warmth very enjoyable on a cold night !  mouthfeel is , on the contrary , excellent . extremely creamy and smooth , with good carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"s-pumpkin and spice , in short-pumpkin pie ( and quite pleasantly so ) . t-unsurprisingly , pumpkin is the primary flavour , although i found that the spice does not quite live up to the complex blend of tastes its smell promised ( it tastes more like alcohol with a few spices mixed in than a proper pumpkin pie spice blend ) .  there was no freshness date or any information about the beer on the skinny label , but if your spanish is any good , the web site will give you tons of information about this beer . the beer poured a crystal clear medium gold color with a -finger of white head that disappears rather quickly , leaving just a thin white rim . it leaves a surprisingly good amount of lacing on the glass with each sip .  thick , chewy and velvety smooth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
beer2,1.0,"floral aroma with a tiny hint of bitter chocolate . floyd 's trademark hops distinguish this beer - quite lemony with lots of floral zest . bitter but bolsters the sweetness of the malts , much like alpha king but a bit thinner , not so robust . a step down from alpha king in my book , but still very pleasing .  some tan froth and lace .  mouthfeel was exceptional , as it is with many cask beers . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"the first star here is the nose a hop soup of various hops all in wonderful balance . the taste is just as great in its hoppy goodness and drinkability but a bit thin on the body .  amber gold in color that pours a thin white head that quickly fades but leaves a ring of foam around the edge of the glass that clings . clean smooth and strong floral citrusy aroma but not overpowering .  m : thick , full mouthfeel says a lot about the prodigious malting of this beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"very enjoyable aroma . t. it tastes much as it smell .  a - it pours a visibly oily brown-black , and is capped with a smattering of mocha bubbles . cocoa and coffee round out the nose . t - the most striking thing about the flavor is the way it hides the listed 12 % abv ; i was beffuddled to see the strength of this brew , because it really does not come across as potent or boozy . o - this is a very nice beer , especially considering it is a ba brew , available off-the-shelf .  m : velvety , soft , thick , luscious chewy mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 
beer2,1.0,"smell is unusually impressive for what i expect of this kind of beer -- fruity , especially blueberry and mango notes , with hop tang and characteristically malty flavors evident in equal parts . mouthfeel is lightly carbonated , a little thick ( like a dark lager ... blech ) , and generally mediocre .  a_pours black , jet black with a smallish coffee hued head . this diminishes quickly and settles into a small brown cap . lacing is non existant . despite the lack of head there is a good carbonation which cuts through the liquid which could be construed as cloying otherwise .  very smooth , creamy texture . carbonation assists the creamy texture with tiny bubbles mixing well with the full-bodied beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"smells real clean and crisp . d : the appearance and smell of this beer are amazing . the taste and mouthfeel are lacking .  a - clear and effervescent , golden amber in colour with a finger of foamy white head . sloppy lacing .  almost perfect . it just does n't have any edges , it 's just meant to be drunk . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,"inviting nose that 's exactly what i love in an ipa -- an amazing mix of citrus and tropical fruit ( grapefruit and passionfruit/pineapple ? ) i could smell this all day ! sweet maltiness shows up in the middle that creates a wonderfully balanced ipa . this is a nicely crafted ipa . the unreal nose perhaps let me down slightly in the taste department , but this is still one of my all-time favourite american ipas .  poured a decent copper color with minimal head and a bit of nice lacing .  for all the bitterness , this beer maintains a silky smooth mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 
beer2,1.0,"wonderful , tropical nose , with lots of yummy island fruit .  1 1/2 inch head was a soft white that faded slowly to a thin ring and left little lacing .  light carbonation and very velvety . smooth and decadent finish . creamy and appetizing . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"s - this beer smells great ! a very deep sour smell similar to the likes of consecration and the '08 la folie .  dumb ass idea* app : looks fog filled.. and old.. a brown w/ red hues type color head ran away quick quick quick . at least they got the old and fog right .  very nice wheat aroma with a hint of citrus , poured a nice golden and cloudy appearance , very nice head that was more fizzy looking than creamy , head quickly went down to a nice thin creamy cap , very little lacing , lightly sweet with a slightly fruity taste , touch of banana , slightly malty with very little bitterness , very pleasing in taste , medium body that is slightly oily , very smooth , a nice light to medium carbonation , overall a very nice brew ! ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
beer2,1.0,"the smell is awesome . its slightly sweet , floral , a bit yeasty , some grains , some grass , maybe a little citrus .  a : good russet color , signs of carbonation , minimal head that quickly vanishes into light lacing that does n't last .  the mouthfeel here is awesome . medium-full body , very chewy , even tannic almost . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 
beer2,1.0,"this coffee-chocolate stout provides an aroma that is exceptional . mudhouse coffee & tea company also of springfield , mo .  pours a murky colored brown with not much head to it , aroma is nice and spicey though with banana notes coming thru.taste starts out spicey ( cloves ) and slides right into heavy banana flavors with some sweetness like candied sugar or caramel in the finish.a dunkel with some complexity in my mind , a pretty nice offering .  m - terrific ! smooth , velvety creaminess , mild carbonation , and tons of residual stickiness . d - high abv , and gets a little too sweet after awhile , but bonus points for the incredible texture and ridiculously low retail price ( under $ 5 ! ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 
beer2,1.0,"smells great . immediate floral smell , what i assume is heather . very nice . good mouthfeel and drinkability .  -appearance 3.0 : another off-black british stout with very little head . after my experience with ridgeway export stout , this has me frightened . however , a small head does form , but i just ca n't get past a stout that is n't jet , onyx black .  big , thick , full , creamy , exquisite feel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 
beer2,1.0,"an aroma of deep caramel and cherries . you might as well have your nose stuck inside a cherry pie . this is ridiculous . the taste is sweet !  this six pack was quite a bit more expensive than the insanely cheap regular gansett . 'gansett summer , for example , makes an embarrassment out of sam adams 's summer offering . i 'm so glad this brewery came back from the dead .  mouthfeel : this is a perfect 5 for sure . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 
beer2,1.0,"nose smelled like a fresh fudge brownie , direct from the oven .  poured a very dark brown , like a good coffee . but no head at all .  m : got to give perfect marks for mouthfeel on this one . perfect amount of carbonation , just enough to bring out the taste . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"smell is outstanding with a heavy whiff of maltiness , akin to a certain wheat doppelbock of some notariety . no floral armoa here - this one is all malt .  not exactly a high profile beer , but it 's solid from top to bottom . does n't look stunning sitting in the glass .  mouthfeel - nice and creamy full mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 
beer2,1.0,"the smell has a great aromatic sense of dark chocolate , . roasted nuts , vanilla , and dark fruit . the bold aroma fills the room in about 20 minutes .  a : not much to look at really . soapy foamy head sticks around awhile though , sort of a pale color , very still .  very bourbon heavy . this is very rich and creamy . if any beer could have `` milkshake like '' qualities , this would be the one . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 
beer2,1.0,"strong notes of roasted malt , chocolate and a bit of sweetness to smooth things out . very inviting . the black malt and hops provide a nice bitterness , yet they do n't overwhelm . i would n't describe the flavour as chocolate or coffee , just burnt roast malt , delicious . finishes slightly nutty , as typical of most bushwakker brews ( still meaning to talk to them about how they do this ) .  appearance -- pours a pale golden orange with two fingers of sudsy white head . lacing was minimal . i always say this , but these brewer 's whim ipa 's hit all of the right spots with me when it comes to mouthfeel .  if i could give mouthfeel a 6.0 , i would . ridiculously smooth , soft , creamy , mousselike . beyond exceptional -- sublime . as others have mentioned , a bottle of oat will be the perfect beer for the snowy , house-bound nights that are sure to come . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 
beer2,1.0,"definitely a good smelling beer , ca n't wait to sip .  a - light copper . head is fizzy and quickly recedes . slightly sweet and malty up front with a toasted character , maybe even a bit of tartness , but dry on the finish with a hoppy aftertaste . i would n't mind trying to homebrew something like this for an everyday beer .  mouthfeel is ridiculous . smooth , creamy with outstanding perfect carbonation which is very fine . pretty dry and exactly what i want in a saison . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"s- wow , smells exactly like a fresh hop . i 'm not saying it is really fruity or anything , but it legitimately has the hop aroma with a nice natural woodiness and slight grassy tint to really make you think this is a glass full of real hop pellets . o- damn surly nailed this one .  2002 edition , 750ml corked and caged . pours with a head about 1/8 '' deep that reduces quickly to a thin spread of whitish film . no real viscosity to the deep , pure copper-colored liquid . '' and then , just as i 'm about to stop paying attention , `` fruit '' becomes `` dried apples , mandarin oranges , raisins ... '' fruit , and overflowing baskets of it . every flavor , from black cherry to banana , is soaked in layers of alcohol and medicine , warming to become bitter like honeyed herbal tea .  creamy and luscious mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 
beer2,1.0,"the aroma is what first jumps out at me . flavorful .  another solid beer from this local brewer - it 's becoming easier to find their goods . lighter in color and feel for an ipa , but the taste does not disappoint .  m - light to medium body and fullish zingy carboination that is perfect for this style . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 
