task,label,text,rationale,combine_flag
beer2,1.0,"aroma is incredible . earthy , malty with honey and caramel notes . smells great , but kind of falls short from there .  the taste is big caramel/biscuit malt , some sweet maple sap , and a strong , but smooth , enveloping booziness . the carbonation is quite low , the body thick , viscous , oily , and creamy - a surprising sledgehammer of pleasure to the palate . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"great aroma . brown sugar , molasses , caramel , honey and roast tones all hit the nose . even though i tend to like hoppier browns and porters , i like this one quite a bit .  afterwards , it leaves a rich and creamy yet dry feeling in your mouth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 1 1 1 1 1 1 1 0 ,1
beer2,1.0,great aroma of baking bread with flowery hops on top .  mouthfeel was superb . very prickly and slightly thin but just perfect . ,0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 0 0 0 0 0 0 0 0 ,1
beer2,1.0,"aroma is ... ..wow ... .very nice roasted , malty aroma . one of the best aromas for style i have experienced ! as far as vienna 's go , a very good beer , one i will be purchasing more of when wisconsin amber is out of stock : - )  the mouthfeel is very nice -- medium-bodied and quite chewy . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 1 0 ,1
beer2,1.0,"s- lots of banana in the bottle . after the pour , it gives off some lemon and ginger . rye is unmistakeable , yet not overwhelming . with warmth it almost gets some trippel-like qualities . lighter clove and black pepper in the finish . o- this is a really solid beer and very drinkable .  the mouth is exactly what a porter should be . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"the aroma is cider-like with brown sugar and a yeasty spiciness . grapes ( fresh ) and cherries weave in and out . caramel/ginger bread cookie with warmth . there are other less defined fruits i there too , but it 's quite complex and hard to pick them out , but i get raisin , soft baking apples , plum and a sort of androgenous berry flavor .  very nice creamy full bodied moutfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 ,1
beer2,1.0,"the aroma is probably the strong point of this beer -- a nice roasty , coffee-like scent , with a mild chocolatey undertone . as with the aroma , there 's a slight chocolatey undercurrent which really helps this beer out .  mouthfeel is just amazing . although it has a nice carbonation level the mouthfeel is liquid velvet , just coats the mouth and does n't let go . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,1.0,"unique and fabulous . the flavor is complex as pine tree bark , evergreen branches , nutmeg , clove , roasted malt , coffee and alcohol create a very different flavor .  m - the mouth feel is huge and rich , oily and very sticky . noticeable warming on the aftertaste . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"s : again , top notch and very promising . huge , juicy hop aromas of orange zest and grapefruit pith . noticeable lemon and pine scented hops really round out the hop bill . stunning . sweet malts , pale malts and straw suggestions . you can tell this beer is going to be bitter . the huge hops on the nose follow through on the tongue .  a - deep golden , orange color with one finger , bubbly head ; faded to nice a covering cap with enormous amounts of lacing s - aromatic hops , then malt and bread , then pine t - bitter in front followed by brief pineapple then huge piney , bitterness at end m - velvety smooth ; medium carbonation with fine , foamy bubbles d - drinkability for me is low here ; not sure if this is from the bitterness or the lack of much fruit or anything beyond pine oil ; just not my favorite palate for a big ipa ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,1.0,extremely fragrant beer hops leap out and grab your nose from across the room lots of pine and citrus .  m - smooth and extremely creamy . a great ipa to savor and swirl around in your mouth . the fairly low carbonation level works well . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 ,1
beer2,1.0,"smells very delicious . loads of roasty coffee bitterness on the palate . amazing smell and great appearance save this beer from a pretty average score .  m - slick , smooth and very , very refreshing . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 1 1 1 1 ,1
beer2,1.0,"behold his venom and vengeance , both sweet and tempting , enticing you , his spellbound victim , within his wings '' . the appearance is a beautifull shade of ruby red with astonishing clarity . pours with a healthy dose of white foam that 's short lived and disappointing . the sweetness is unmistakable and addicting . starts off very sweet but ends slitely hot and dry . overall this was a decent beer which had a considerable amount of age on it .  overall , a great mouthfeel ; lots of action from the carbonation , a good full coat that gets scrubbed by the finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"the smell was a very strong citrus that popped out of the glass as i was pouring . it was just great to my nose . the citrus bitterness was pretty apparent on the tongue .  mouthfeel - very nice feel , smooth and creamy with the perfect amount of carbonation . the bottle conditioning really left a nice feel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 0 ,1
beer2,1.0,"the aroma was awesome - it smelled just like fresh hops !  mouthfeel and drinkability are fantastic . at nearly 3 dollars a bottle , this is a bit pricey for `` everyday '' beer , but that is exactly what this should be - an everyday beer and a staple in every fridge . ",0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,1.0,"rather dry aftertaste.15 months later , another bottle at smokeless joe , and the smell even better .  m - very wet and distributing . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 ,1
beer2,1.0,"s - strong roasted flavors : caramel , toffee , chocolate & espresso all blend together . tart , sweet , and fruity blueberries start to come through as this beer warms , adding a nice complexity to the scent . t - starts with a kick of tart blueberry and some dark chocolate and roasted malt notes . d - an interesting & worthwhile combination between roasted malt and tart blueberry that is worth a try , but its not something i would crave nor purchase often .  there 's some hints of vinegar in the background that , surprisingly , seems to fit right in with everything ealse going on in this beer.. mouthfeel/drinkabilty ; the mouthfeel on this one maybe the fullest , and mostly velvety of any beer that i 've ever had . between the raspberries , chocolate , nuts and very full mouthfeel , this is like drinking a chocolate raspberry cake with a some walnuts or pecans sprinkled on top . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,1.0,"s : absolutely astounding cocoa smell . that 's amazing . the best cocoa smell i 've had in a beer to date . that is absolutely excellent . tiny dry espresso finish . o : this is hands down the best `` chocolate beer '' i 've ever had . absolutely amazing . would recommend to anyone .  mouthfeel is , on the contrary , excellent . extremely creamy and smooth , with good carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"s- alot of pumpkin spice and a ton of nutmeg . smells like a sweet pumpkin spice candle from yankee candle . t- as soon as you put this in your mouth it 's sweet but then the pumpkin spice takes over and your tastebuds just scream out as if to say `` what the hell is that ? a bit overpowering . feels good .  thick , chewy and velvety smooth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 ,1
beer2,1.0,"s - the aroma is outstanding - fresh , juicy raspberries all over the place . d - overall , a very nice fruit beer - maybe the best non-sour one i 've had .  mouthfeel was exceptional , as it is with many cask beers . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"smell is very malty with a toasted grain and biscuit scent and very fruity .  m : thick , full mouthfeel says a lot about the prodigious malting of this beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"fresh american hop cone aroma ; chinook and cascade like grapefruit and citrus/floral . huge citrusy cascade and fruity chinook flavor wash over concealing the sweetness . finishes somewhat dry , but more slick than anything . fairly well put-together , but a little over board on showcasing hops without a balancing amount of malt .  m : velvety , soft , thick , luscious chewy mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"s : there is the typical horse blanket brett aroma but this beer has a very sweet and fruity aroma with some coriander and hop also . t : the brett flavor hits right up front with an acerbic quality .  very smooth , creamy texture . carbonation assists the creamy texture with tiny bubbles mixing well with the full-bodied beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"average head retention & lacing s : intense toasted malt & caramel t : caramel & toasted malt up front .  almost perfect . it just does n't have any edges , it 's just meant to be drunk . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,1.0,"caged and corked , popped the cork with a loud pop ! brett tartness hit my nose immediately and got me excited about this beer . it pours a bright yellow color- pretty cloudy . smell- tart cherries , a nice funky waft of brett , maybe some white wine notes , perhaps champagne . this beer is pretty unique . i do n't feel like it sits well in the wit category , and it is n't 100 % about the brett either .  for all the bitterness , this beer maintains a silky smooth mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 1 1 1 1 1 ,1
beer2,1.0,s - very nice piney smell some malt hints but mostly the flowery hops are present . attractive but a bit dry in the nose .  light carbonation and very velvety . smooth and decadent finish . creamy and appetizing . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"soapy , fragrant aroma . wonderful aroma for this style . great looking and smelling american hefe , but ... a bit boring in taste/mouthfeel .  very nice wheat aroma with a hint of citrus , poured a nice golden and cloudy appearance , very nice head that was more fizzy looking than creamy , head quickly went down to a nice thin creamy cap , very little lacing , lightly sweet with a slightly fruity taste , touch of banana , slightly malty with very little bitterness , very pleasing in taste , medium body that is slightly oily , very smooth , a nice light to medium carbonation , overall a very nice brew ! ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,1
beer2,1.0,"aroma is very nice . incredibly yeasty , backed by a whirlwind of spices . i love it .  the mouthfeel here is awesome . medium-full body , very chewy , even tannic almost . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 ,1
beer2,1.0,"excellent lacing left behind . s - big citrus aroma with lots of grapefruit and just a little tangerine .  m - terrific ! smooth , velvety creaminess , mild carbonation , and tons of residual stickiness . d - high abv , and gets a little too sweet after awhile , but bonus points for the incredible texture and ridiculously low retail price ( under $ 5 ! ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 ,1
beer2,1.0,"aroma is actually quite interesting . an odd and interesting blend of vanilla , grape , oak , alcohol and caramel .  big , thick , full , creamy , exquisite feel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 0 ,1
beer2,1.0,"ultra dry , petroly tasting geuze sampled at the delerium caf on 8-18-08 . plenty of funky horse hair aromas , gasoline , grapefruit , dust , etc ... flatish body is forgiven as the wildness of it all more than makes up for it .  mouthfeel : this is a perfect 5 for sure . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 0 ,1
beer2,1.0,"big thanks to amphion1065 for this insanely interesting brew . pours a clear gold with a billowing 3 finger white head that fills my great divide tulip perfectly . this beer has by far the strangest ( but inviting ) smell i 've ever experienced . smells like chunks of peppercorn being mashed up in some orange juice and flower pedals . it 's hard to get passed the peppercorns at first , but so much is hidden behind it . ok , maybe this style is n't for me .  m : got to give perfect marks for mouthfeel on this one . perfect amount of carbonation , just enough to bring out the taste . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"the aroma was very promising . a bit of fruitiness anchored by sweet malt , some spices ( perhaps cinnamon ) and yeast .  mouthfeel - nice and creamy full mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 ,1
beer2,1.0,"smells of brandy , vanilla , dark fruits , milk chocolatejust a great aroma , and makes you just want to enjoy the smell and not even take a sip , but .  very bourbon heavy . this is very rich and creamy . if any beer could have `` milkshake like '' qualities , this would be the one . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 ,1
beer2,1.0,"s - really nice aroma with the obvious smoked meat aroma .  if i could give mouthfeel a 6.0 , i would . ridiculously smooth , soft , creamy , mousselike . beyond exceptional -- sublime . as others have mentioned , a bottle of oat will be the perfect beer for the snowy , house-bound nights that are sure to come . ",0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 ,1
beer2,1.0,"the smell is fresh , hoppy and wonderful , citrus and spruce balanced by a moderate , doughy malt backbone . no , its not off , just weak . strange because the smell and the early flavors a bit more balanced than the finish .  mouthfeel is ridiculous . smooth , creamy with outstanding perfect carbonation which is very fine . pretty dry and exactly what i want in a saison . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"s : hearty coffee aroma , notes of toffee , chocolate , roasted nuts . quite a delicious smell . t : coffee bitterness quite apparent as is a nutty flavor .  creamy and luscious mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 ,1
beer2,1.0,"s- killer hop aroma , equal parts dry pellets and juicy citrus . reminds me of what a tangerine orchard would smell like at the first blossom of the year , with a bit of piney , grassy bite . t- definitely driven by the hops , but these hops create some complex flavors .  m - light to medium body and fullish zingy carboination that is perfect for this style . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 ,1
beer2,1.0,"s : sweet yet refreshing , heavy on the wheat notes , slightly spiced . smells exactly as it tastes .  m - really thick and awesome . viscous , decadent , velvety . practically perfect . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 ,1
beer2,1.0,"it is a very nice rich and deep golden color and you wo n't find a beer that smells any better .  m-extremely smooth and thick , full bodied , perfect level of carbonation , slightly slick on the back of the throat and coats it as it goes down d-this has a great complexity that is blended just right , nothing overpowers anything , it just messes in a great way . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,1.0,"wonderful . all the advertised aromas are there : coffee , chocolate , bourbon , vanilla . this is very well balanced . alcohol is also present here . m : medium carbonation , a bit oily , perfect for the style . o : a very good stout .  the feel of this beer is ideal . silky and creamy with a soft medium body and a mild carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"smelt of strong sour apples , fresh lemons , soap , cloves or coriander . overall , a saison that looks and smells wonderful , but attacks the palate and tastebuds too aggressively to achieve a perfect balance .  smuttynose nails the mouthfeel - excellent carbonation tickles the tongue intensely and then settles into an impressively full and malty body , actually seeming fuller than it is ( a neat trick , really ) , some alchohol-type warmth and a nice soft malty remainder bringing up the tail . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,1.0,"smell is sweet , very floral hops , alkohol . taste , hm what say about taste , sweet sticky , thick , very alkoholic , tons of hop aroma . mothfeel , again very sweet , very sticky , like liqueur , not bad but very intense .  smooth and silky mouthfeel , with plenty of weight in the body . carbonation is easy going , allowing the flavor some time to sink in . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"s : has a very pleasant smell to it . this is an awesome smell to a beer . very pleasant . t : it has a sweet taste to it thats similar to how it smells , but just a hint of bitterness and hops , but in the end it feels a little empty .  flavor is exceedingly smooth , and it subtley builds to a very full yet not overwhelming coffee-ness . mouthfeel is quite smooth and viscous , like delicious motor oil . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"s : here we go complexity here . woody , chocolate , alcohol , charcoal , with hints of a toffee and caramel sweetness . wow and this beer is n't even warmed up . t : lets see here it starts out sugary sweet with an alcohol kick surfacing in the middle with a drying burnt chocolate finish . m : very rich lush thick feeling in the mouth .  m- low carbonation and amazingly creamy d - i 've always thought that drinking guiness was like drinking a loaf of bread -- a can makes a good dinner and this is still the same ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,1.0,oranges . lots of aroma here .  mouthfeel - i love the shake like feel of guinness . ,0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"the smell was very nice , with caramelised cereals , and candy sweet / herbal hops . i did n't think it sounded very nice , but turned out to smell fantastic . taste was roasted malt , booze , and hops and in that order .  m - incredibly creamy mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 ,1
beer2,1.0,"classic belgian aroma , yeast and earth .  do n't get me wrong , i love the mouthfeel and i think that it is appropriate to the style/what they were going for . ",0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"big waft of grapefruit , with some piny scents there too . t- the grapefruit influence is huge .  excellant mouthfeel once again . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 ,1
beer2,1.0,"ca n't describe the individual components but overall it 's very , very pleasant . the palate has no idea which direction to head on this one . overall , this is really funky good .  mouthfeel is outstanding , nice and silky , one of the best beers i 've had in this category . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"the hop aroma was also quite complex . the bitterness was readily apparant , but it was quite smooth , without any nasty bite .  mouthfeel is perfect for the style . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 ,1
beer2,1.0,"very nice looking lambic . the smell is amazing . sweet raspberries and funk .  taste & mouthfeel : smoothness is sublime as it rolls off the tongue , thick medium body . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"the smell is very hoppy ; nice strong floral scent . overall this is a pretty good ipa , a bit different , and i think that hurts this one .  mouthfeel is outstanding . it 's perfectly carbonated , slightly dry , and you can actually taste the beer before you even swallow it . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,1.0,"it 's got a very nice citrusy aroma but the flavor does n't hold up to other dipas i 've had .  mouthfeel is amazing , very smooth ( like keith stone ) , creamy , just enough carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,1
beer2,1.0,"s. smell is really good . citrus hops , combined with new belgium 's biscuity malt smell .  wonderfully smooth mouthfeel -- the best part of drinking this beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"sweet and bready smelling . actually smells just like a warm bob evans biscuit slathered in honey ! sweetness still lingers on the tongue , but the fruity and floral hops are felt in the nose and throat . i prefer my american pale ales more dry and bitter , but this is a tasty little drink with no real conflict from the mountains of west by god virginia .  m : excellent . perfect balance of carbonation and of body weight . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,1.0,"the smell was amazing . the taste was a 5 , but had an aftertaste of a 2 .  amazing . overall - this is a fantastic ipa . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 0 0 0 0 0 0 0 ,1
