task,label,text,rationale
beer2,1.0,"has an extremely unique aroma kind of earthy and fruity almost like real homemade apple cider you know the dark brown stuff .  matilda pours a lovely orange amber color that glows nicely when held up to a light source . it is just slightly cloudy with an amazing frothy white head that leaves killer lace .  m : luxurious and creamy , the carbonation is spot on . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 
beer2,1.0,"it smells fresh , refreshing in fact , like a lemon candy mixed with some juicy fruit . i could smell this all day , just wonderful . appearance : bright clear gold ( it cellared in my fridge for a long while ) with a thin white cover and trim that laces . flavor : the wonderful smell dies off a bit in the taste . one of the best smelling beers ive found . ill watch for a chance to try this again .  this beer pours a incredibly brilliant , deep , true red .  big and chewy with a very smooth , creamy finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 
beer2,1.0,"they followed , just recently , with a `` stubbified '' brick lager yellow label . yellow is light in colour , light in nose , but surprisingly creamy at first taste -- one wonders if brick has borrowed from its parent sleeman 's cream ale for this note . another thing it is , though , is *very* drinkable ; this is a beer for chewing and swallowing , a beer that one never seems to tire of ( or one , at least , that this one never tired of last night ; - ) all things considered , a very fine beer that comes in a cute bottle with an adorable , low-and-wide , corrugated cardboard case .  a : opaque black with a slight reddish brown on the edges of the glass every now and then while drinking . half a finger of head with some nice lacing .  m- wonderfully creamy with just the right amount of carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"smell : probably the highlight of this brew : a big , bright , rounded fruit aroma that roils round the nostrils and beckons one closer . taste : jagged and unmodulated : a throaty rash of booze with dark fruits up front , sweet , sweet , sweet ; rolls back , leaving a bubbly fizzing sensation along the tongue . carbonation is spiky but awkward , emphasizing the finish , and not the start , like a dying star . drinkability : more sport than leisure , this one lacks the hop snap and malt range that would make it a pensively pleasurable sipper , but it 's fun and loud .  a - pours a very dark brown , almost opaque , with a nice red hue on the edges . solid thumb of mocha coloured head with incredible retention and settles into a smooth mountainous terrain . fantastic ! the appearance is fantastic with look , scent and mothfeel all contributing the a fabulous experience .  thick and chewy mouthfeel . this is a pretty solid stout . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 
beer2,1.0,"smell : void of just about all aromas . very faint fruity flowery hops . disappointing .  looks great , deep ruby color and a massive head that leaves the glass looking almost destroyed .  m : thick , very full body , so tar-like it 's almost oily , light roasted acidity , modest carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,"smells kinda like a malt liquor , not very impressive , but not bad . taste surprised me with a good , brown malt palate .  the solid black beer was buried in a mountain of shaving cream . i got two inches of head for every one inch of beer , and it wasnt even thinking about going away .  mouth is very nice , very smooth with sour feeling and a very good level of carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 0 
beer2,1.0,"there 's some really nice lacing down the glass as i drink . smell - plenty of american hops in the nose , with grapefruit up front and pine and pineapple following closely behind .  best looking beer i 've had in a while .  and this was a grave mistake , as this beer is truly excellent . i noticed the mouthfeel before the flavor : the bottle conditioning mj pointed out on the label made this beer velvety smooth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 
beer2,1.0,"incredibly rich , old , and amazing . oxidation gone beautifully right . delicious , but a little overly musty compared to the incredible nose . m : flat , obviously , but with nice heft and moderate stickiness . o : i love it when a weird old beer turns out to be fantastic . i 'm sure some bottles of this are awful , but this one was a treat .  a- this stout is absolutely gorgeous ! deep , coffee color with a great tan head . brilliant lacing that lasts until the glass is empty .  the mouthfeel is awesome . smooth , check . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 
beer2,1.0,"it had a big smoky , coffee nose along with a dark chocolate sweetness . this beer struck a clever balance between a dry stout and a milk stout . thanks , good dog , laugh all you want .  poured into a weizen glass appearance- clear golden color with a large , stubborn fluffy white head . this beer just looks phenomenal . smell- lemon , fresh cut grass , semi musty dank cellar , the sage as stated on the bottle is very present , a hint of wheat .  mouthfeel is excellent ... nice and full . the feel in the mouth is thick , and the flavors really linger in the mouth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 
beer2,1.0,"the smell is rich , nutty and a little roasted .  huge carbonation creates a dense chunky head that rises in a column above the rim of the glass .  mouthfeel is excellent . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
beer2,1.0,"aroma pure , fresh strawberries , especially before swirling . it really does smell like fresh cut strawberries that are about to be scooped onto a piece of angle food cake .  pours an opague black with a light brown heading that is very sticky and soapy looking . odd for a stout . exceptional lacing and heading stay throughout the tasting .  mouthfeel is really lift and crisp . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 
beer2,1.0,"it is very delightful . taste : this tastes like peaches mixed with champagne .  2011 vintage . looks hazy amber , great lacing and very inviting smells subdued , slight hop aroma which is surprising considering what this beast tastes like tastes like honey , flowers , citrus and has slight ethanol in the background due to the high abv .  excellent body . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
beer2,1.0,"smell : a definite blast of raspberries in the nose . this is so much better than what i had heard from other people at this point . for a 2007 , this smells like raspberries just picked off the bush .  it has amazing lace and head that just stick around . the body is a bronze transparent color with a lot of small bubbles .  really creamy on the mouthfeel with soft carbonation . solid stout , not quite one of the best but good . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,"very nice aroma on this beer . flavor reminds me of extremely naughty goose in that it has a roasted marshmallow-like sweetness which is delicious . i 'm usually not a huge fan of brown ales , but this is simply outstanding .  a re-review pours out a beautiful black colour with cascading tan head ... ..slight roasted malt in the nose with a little of the metallic notes of the can too .  nice and thick on the palate as well ; chewy , chocolate-like , malt sugars stick a bit to the palate , though this beer is in no way heavy . wow , i just checked out the alcohol on this ; this beer drinks way bigger than it is , not because of the alcohol ( which is quite hidden ) , but because of the concentrated malt flavors . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 
beer2,1.0,"the smell is exeptional , honey indeed and the fruity hops make this a feast for the nose .  love the silver can with the simple one color black print .  thick mouth feel , chewy with almost zero carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 
beer2,1.0,"nose was great , but the rest was just pretty good .  a : very very dark brown in color with almost no light shining through . great retention and very nice lacing .  one of the smoothest barley wines i 've had , and especially for 12 % , it 's fantastic . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"the aroma was extremely strong of raspberry 's with a mild sweet yeast and a light bread malt scent .  appearance - luminescent pale gold with sudsy white head . clarity is excellent . i ofeten think of these beers as having a more rustic appearance but what a beautiful beer .  full mouthfeel , with a medium heavy carbonation and some syrup afterfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"appearance : a dark copper color , with little head smell : sweet , apples , smells so good , like a sweet apple cider . wow , this is great . very sweet and tart at the same time .  poured into a thick glass mug . pours almost pitch black with an off white , cream color head .  mouthfeel is among the creamiest i 've ever had from a bottle , ever . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,s : absolutely astounding cocoa smell . that 's amazing . the best cocoa smell i 've had in a beer to date . that is absolutely excellent . tiny dry espresso finish . o : this is hands down the best `` chocolate beer '' i 've ever had . absolutely amazing . would recommend to anyone .  produced a huge fluffy pure white colored head with a ridiculous retention behind it . plenty of lacing left behind as it finally started to dissipate .  feel is relatively full bodied and incredibly smooth and drinkable . this is one damn fine beer . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 1 1 1 1 0 
beer2,1.0,"the nose is spectacular , full of spice and tangy of pine , very strong and inviting . this is a fantastic beer , although it is slightly paler than it should be , making me wonder if it might not be better labeled as an ipa . either way , it was delicious .  appearance : the body is a deep brown color that can only be seen through at the bottom . the head is about three fingers tall that has great retention and superb sticky lacing .  the mouthfeel and carbonation are also excellent , as is common in most sam adams ales . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 
beer2,1.0,"the nose is absolutely wonderful , dank with grapefruit , pineapple , and orange aromas . forget ipas , this bad boy is more pungent than some imperial ipas that i 've had .  sparkling , foamy lace is really nice to look at .  mouthfeel is stunning . this is so light and smooth , and yet the finish is long and nearly endless . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,"decent ale with cider hints . the pour is clear yellow that hazes up a bit , promising some interesting quality . lackluster in appearance leads to such in aroma & flavor . mild grains & toasted malts prevail with minimal hops to the nose , while the flavor is a clean , crisp grain-with apple cider malt taste .  a : this is a really good looking beer , if for no other reason than it 's ruby red color , it 's nice head retention , and its uniqueness -- not many other beers have color like this .  mouthfeel is one of the creamiest i 've come across in a long while . moderate in weight . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"straight copper , pillowy eggshell shaded head that fades kinda quickly , smells like fresh hop flowers . i love it . there 's citrus in there as well and some sweetish malts when the head dies down a bit . it 's mighty tasty , just not as potent as the aroma . nice and crisp , light to more a medium body .  appearance : amber with hints of brown . solid head of nicely shaped large bubbles . good retentive head .  the mouthfeel was spectacular ! pretty damn full bodied for a porter , and oh so lush and creamy . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,"s : the aroma is a heavy , ramped up coriander , honey and subtle tartness . t : the most significant change in this beer from the regular saison is an increased tartness .  pours jet black with a persistent squatty , thick tan head .  body is thin with low carbonation . overall a unique stout , very flavorful and with great mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 
beer2,1.0,"as soon as i popped the top i could smell the delightful stank that i feel every saison should have . the aroma really knocked me down .  this beer pours nutty brown with about a half inch of off white head which recedes leaving a thin layer . there is lots of very nice lacing . very pretty beer .  one of the thickest beer i have ever tasted , equal to the thickest , this is milkshake thick . quite an interesting beer but way to thick to drink in quantity . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"s - yeast and hop dominate , not that prominent t - up front some nice hop flavours with some vanilla ice cream type flavours that follow .  poured with smallish burnt sugar colored head that mostly subsided and no lace .  great mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
beer2,1.0,"finally i got the gift set of the 3 bottles of chimay and the goblet . s - the smell hits you as soon as you open the bottle . sweetness balanced with malty bready goodness . it smells juicy . t - sweet and carmelly balanced well with maltyness .  275 ml bottle , 2001 vintage , brewed when i was a senior in high school , a : pours a dark brown with a light head that does n't last too long .  m - thick , full bodied with medium to low carbonation which lends to a very smooth beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"smell : what a strong and wonderful scent this beer gives off ! the smell is sweet , chocolately , and mildly robust .  appearance : poured a slightly cloudy brown color , with moderate visible carbonation . half-finger bubbly head that diminishes immediately . no lacing .  t/mf : super clean and carbonation so tightly packed on the tongue it feels almost creamy , solid sweet grassy apple and dextrose like opening with a slight hop twang in the middle with a protracted finish with a good deal of hop oil running down the center of its tongue , the malt bitterness is there as well and the finish is quite long and just a bit nutty , everything is very nicely balanced and the mouthfeel is exceptional . d : pretty nice pils , well balanced and sexy mouthfeel , the only knock here is the rather bland appearance . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,very herbal aromas sage and some sweetness . the aromas are fantastic it was just a little too salty in places to make me really want another one .  appearance : deep brown showing ruby amber with backlight . tan head collapsed pretty quickly into a clumpy cover .  very thick and creamy mouthfeel with a perfect amount of carbonation . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 
beer2,1.0,this is tough to review cuz it tastes like a nice hoppy ipa and yet i cant really taste any apricot other than sugarry texture on the mouthfeel . it does have a fabulous smell which i am now giving a 5 . seems like it would be a great one for the peanut butter combo that is so good with hoppy ipas  pours a hazy lemon honey gold with a thin white head that dissipates to lacing and then to nothing .  mouthfeel is quite clean with just a touch of metallic tang . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"decent lacing s : i 'm catching alot of tropical fruit with a strong floral hop presence , getting some pine and a very sweet malt background . very sensual ... i want to take this beer behind the jr. high and get it pregnant ! it 's very complex , but the sweetness of this beer is shining through more so than the hops for sure . o : i 'm impressed . this is a great , very complex , iipa . it is probably the sweetest iipa that i have ever had but i think that the balance that the hops bring at the backend make this a great beer .  a : a dark black body with ruby highlights and a couple of fingers of tan head . retention is poor and it quickly recedes to a quarter-inch film on top .  full-bodied for sure with light carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 
beer2,1.0,"bell 's two hearted ale really impress me . lovely scent of pine and grapefruit w/ a hint of malt and florals in the back ground .  bottle poured into my darkness glass ... pours a dark oily and thick black . hardly any head is discouraging ... the aroma is lighter than the original version , a lot of the `` hotness '' of the bourbon is numbed which is actually pretty nice .  bold , velvety texture -- magnificent . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 
beer2,1.0,"nose is decent . very tart smelling with strong notes of funk and yeast .  poured a golden/straw color , with a wisp of foam across the top , but nothing substantial . for a lighter beer , i really enjoyed this one . the menu noted that this tasty brew had won two silver medals at the gabf , and one bronze medal at the world beer cup .  the mouthfeel is excellent and imo is what really makes the beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,1.0,"the smell makes me think of my grandmother pulling a fine pumpkin pie out of the oven in her old lakehouse . damn the silly bjcp judge who informed me they are tasteless gourds .  fresh floral and hoppy aroma , maybe some maltiness in the background , but it was not very pronounced . flavour is spicy bitter upfront followed by malty fruitiness ( mostly citrus ) . i really enjoyed the excellent bittery aftertaste . great beer , classic esb .  the mouthfeel was so smooth and creamy , amazing texture that added so much to this beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 
beer2,1.0,"smell : wonderfully sweet-smelling aroma of bourbon and all of its compulsory , accompanying notes of vanilla , brown sugar , and charry oak .  a - it looks a lot like a cola or root beer ; very short-lived fizzy head , quite thin , and i see soda bubbles clinging to the side of the tulip .  silky smooth all the way through . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 
beer2,1.0,"little formations and foam sculptures acquiesce on-top of the meringue . the main fragrance of this beer - you 're going to be shocked - is hops . nice and piney , this beer seems to pinpoint the varying aspects of hops in a more multidimensional way than most beers do . i get citrus here ; the classic grapefruit and papaya . while i majorly appreciated the diversity of hop-flavor in this beer , i could not help but feel that it is almost an exact clone of rogue 's santa . goes down fairly well , and quite the grab at $ 3 a bomber .  pours just a slighly hazey copper color with good carbonation but missing some froth and foam from the pour and afterwards .  it was incredibly viscous without being cloying and the finish was amazing . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 
beer2,1.0,"overall , good appearance , great aroma , and good body .  it seems to be at least partially based on the bock style . though few liquor stores in the united states seem to carry xingu , it is nonetheless a worthy find , and definitely a beer that i would buy again !  mouthfeel : rich , velvety mouthfeel . just coats the mouth so wonderfully . overall : bold flavorful taste , velvety smooth , and a very good beer overall . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,1.0,"i think the hops are normally a bit extreme . i personally only recommend stone beer 's in general if you love hops to death .  a- poured from the bottle with a thin brown head which quickly evaporated to nothing ... no haze layer , no collar , no lacing . the body was a filtered opaque super-dark brown color , which exhibited no visible carbonation .  the mouthfeel is the best in the business and incredibly smooth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
beer2,1.0,"first whiff was not good , nothing but euro skunk instead of the standard dopplebock aromas ( look 'em up ) . this would be an above average brew , if not for the euro yeast and resulting skunk .  poured a nice brown with rich creamy head . however , the head quickly left and lacing was minimal .  incredibly smooth and heavy mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 
